HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceEUR;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK
26-10-2023;26-10-2023;DK1;225,25;0;172,5;0;80;220,679993;1647,130005;220,679993;1647,130005;97,620003;728,624451
26-10-2023;26-10-2023;DK1;154,5;0;333,5;0;-250;200,979996;1500,099976;200,979996;1500,099976;69,879997;521,579163
26-10-2023;26-10-2023;DK2;12;0;22,5;0;-476;167,490005;1250,130005;167,490005;1250,130005;69,879997;521,577881
26-10-2023;26-10-2023;DK2;5;0;0;0;12;80;597,109985;80;597,109985;72,059998;537,846802
26-10-2023;26-10-2023;DK1;5;0;0;0;-7;80;597,109985;80;597,109985;72,059998;537,846802
26-10-2023;26-10-2023;DK1;5;0;0;0;-90;80;597,109985;80;597,109985;74,169998;553,595581
26-10-2023;26-10-2023;DK2;5;0;0;0;30,299999;80;597,109985;80;597,109985;74,169998;553,595581
26-10-2023;26-10-2023;DK2;5;0;0;0;-47,5;80;597,109985;80;597,109985;74,209999;553,894165
26-10-2023;26-10-2023;DK1;15;0;0;0;-63;80;597,109985;80;597,109985;74,209999;553,894165
26-10-2023;26-10-2023;DK1;334,25;0;0;0;-36;266,230011;1987,140015;266,230011;1987,140015;70,5;526,211792
26-10-2023;26-10-2023;DK2;97,5;0;0;0;8,1;267,980011;2000,180054;267,980011;2000,180054;70,5;526,205994
26-10-2023;26-10-2023;DK2;1,25;0;0;0;29,1;80;597,109985;80;597,109985;68,419998;510,678314
26-10-2023;26-10-2023;DK1;60,5;0;0;0;-10;160,460007;1197,630005;160,460007;1197,630005;70,470001;525,968994
26-10-2023;26-10-2023;DK1;102;0;0;0;68;127,160004;949,109985;127,160004;949,109985;69,410004;518,06958
26-10-2023;26-10-2023;DK2;34,5;0;0;0;29,9;235,949997;1761,109985;235,949997;1761,109985;64,699997;482,91507
26-10-2023;26-10-2023;DK2;72;0;0;0;-48,5;200,990005;1500,170044;200,990005;1500,170044;64,75;483,28775
26-10-2023;26-10-2023;DK1;418,25;0;0;0;-66;342,339996;2555,169922;342,339996;2555,169922;67,870003;506,570648
26-10-2023;26-10-2023;DK1;0;51;0;0;-91;45,5;339,609985;69,589996;519,416626;45,5;339,609985
26-10-2023;26-10-2023;DK2;0;0;0;0;-140,199997;35,779999;267,059998;35,779999;267,059998;35,779999;267,059998
26-10-2023;26-10-2023;DK2;0;0;0;0;-92,699997;29,74;221,979996;29,74;221,979996;29,74;221,979996
26-10-2023;26-10-2023;DK1;0;65;0;0;-94;42,5;317,220001;62,080002;463,365143;42,5;317,220001
26-10-2023;26-10-2023;DK1;0;61;0;0;-28;40,5;302,290009;60,959999;455,002441;40,5;302,290009
26-10-2023;26-10-2023;DK2;0;0;0;0;-105,900002;19,93;148,759995;19,93;148,759995;19,93;148,759995
26-10-2023;26-10-2023;DK2;0;0;0;0;-95,5;18,610001;138,899994;18,610001;138,899994;18,610001;138,899994
26-10-2023;26-10-2023;DK1;0;68,75;0;0;-27;40,5;302,290009;61,59;459,704742;40,5;302,290009
26-10-2023;26-10-2023;DK1;0;12,5;0;0;-7;45;335,880005;59,060001;440,823853;45;335,880005
26-10-2023;26-10-2023;DK2;0;0;0;0;-50,799999;18,52;138,229996;18,52;138,229996;18,52;138,229996
25-10-2023;26-10-2023;DK2;0;0;0;0;89;19,190001;143,229996;19,190001;143,229996;19,190001;143,229996
25-10-2023;26-10-2023;DK1;0;0;0;0;-66;58,779999;438,730011;58,779999;438,730011;58,779999;438,730011
25-10-2023;26-10-2023;DK1;0;0;0;0;-83;43,610001;325,5;43,610001;325,5;43,610001;325,5
25-10-2023;26-10-2023;DK2;0;0;0;0;61,200001;20,33;151,740005;20,33;151,740005;20,33;151,740005
25-10-2023;25-10-2023;DK2;0;7,5;0;0;-168,199997;50;373,23999;87,620003;654,065796;50;373,23999
25-10-2023;25-10-2023;DK1;0;82,5;0;0;75;50;373,23999;87,620003;654,065796;50;373,23999
25-10-2023;25-10-2023;DK1;0;0;0;0;21;102,540001;765,440002;102,540001;765,440002;102,540001;765,440002
25-10-2023;25-10-2023;DK2;0;0;0;0;-219,899994;102,540001;765,440002;102,540001;765,440002;102,540001;765,440002
25-10-2023;25-10-2023;DK2;0;0;0;0;-336,899994;114,190002;852,409973;114,190002;852,409973;114,190002;852,409973
25-10-2023;25-10-2023;DK1;0;0;0;0;-248;114,190002;852,409973;114,190002;852,409973;114,190002;852,409973
25-10-2023;25-10-2023;DK1;0;0;0;0;-26;61,98;462,670013;61,98;462,670013;61,98;462,670013
25-10-2023;25-10-2023;DK2;0;0;0;0;-506,700012;61,98;462,670013;61,98;462,670013;61,98;462,670013
25-10-2023;25-10-2023;DK2;0;0;0;0;-670,599976;66,300003;494,920013;66,300003;494,920013;66,300003;494,920013
25-10-2023;25-10-2023;DK1;0;0;0;0;-111;66,300003;494,920013;66,300003;494,920013;66,300003;494,920013
25-10-2023;25-10-2023;DK1;0;0;0;0;-183;90,010002;671,909973;90,010002;671,909973;90,010002;671,909973
25-10-2023;25-10-2023;DK2;0;0;0;0;-502,700012;107,260002;800,669983;107,260002;800,669983;107,260002;800,669983
25-10-2023;25-10-2023;DK2;0;0;0;0;-507,399994;100,900002;753,200012;100,900002;753,200012;100,900002;753,200012
25-10-2023;25-10-2023;DK1;0;0;0;0;-178;90,120003;672,72998;90,120003;672,72998;90,120003;672,72998
25-10-2023;25-10-2023;DK1;0;0;0;0;-45;66,910004;499,470001;66,910004;499,470001;66,910004;499,470001
25-10-2023;25-10-2023;DK2;0;0;0;0;-687,299988;90,019997;671,97998;90,019997;671,97998;90,019997;671,97998
25-10-2023;25-10-2023;DK2;0;0;0;0;-610,799988;132,25;987,219971;132,25;987,219971;132,25;987,219971
25-10-2023;25-10-2023;DK1;0;0;0;0;-85;132,25;987,219971;132,25;987,219971;132,25;987,219971
25-10-2023;25-10-2023;DK1;0;0;0;0;77;124,470001;929,140015;124,470001;929,140015;124,470001;929,140015
25-10-2023;25-10-2023;DK2;0;0;0;0;-543,599976;124,470001;929,140015;124,470001;929,140015;124,470001;929,140015
25-10-2023;25-10-2023;DK2;0;0;0;0;-587,299988;115,620003;863,080017;115,620003;863,080017;115,620003;863,080017
25-10-2023;25-10-2023;DK1;0;0;0;0;7;115,620003;863,080017;115,620003;863,080017;115,620003;863,080017
25-10-2023;25-10-2023;DK2;0;0;0;0;-510,5;117,379997;876,219971;117,379997;876,219971;117,379997;876,219971
25-10-2023;25-10-2023;DK1;0;0;0;0;84;117,379997;876,219971;117,379997;876,219971;117,379997;876,219971
25-10-2023;25-10-2023;DK1;0;0;0;0;47;124,610001;930,190002;124,610001;930,190002;124,610001;930,190002
25-10-2023;25-10-2023;DK2;0;0;0;0;-506,5;124,610001;930,190002;124,610001;930,190002;124,610001;930,190002
25-10-2023;25-10-2023;DK2;0;0;0;0;-424,600006;124,470001;929,140015;124,470001;929,140015;124,470001;929,140015
25-10-2023;25-10-2023;DK1;0;0;0;0;-63;124,470001;929,140015;124,470001;929,140015;124,470001;929,140015
25-10-2023;25-10-2023;DK1;0;0;0;0;117;115,5;862,179993;115,5;862,179993;115,5;862,179993
25-10-2023;25-10-2023;DK2;0;0;0;0;-423,399994;115,5;862,179993;115,5;862,179993;115,5;862,179993
25-10-2023;25-10-2023;DK2;0;0;0;0;-371,5;105,760002;789,47998;105,760002;789,47998;105,760002;789,47998
25-10-2023;25-10-2023;DK1;0;0;0;0;-102;105,760002;789,47998;105,760002;789,47998;105,760002;789,47998
25-10-2023;25-10-2023;DK1;6;0;0;0;-32;80;597,179993;80;597,179993;69,639999;519,845154
25-10-2023;25-10-2023;DK2;15;0;0;0;-232,699997;80;597,179993;80;597,179993;69,639999;519,845154
25-10-2023;25-10-2023;DK2;0;5;0;0;-263,100006;55;410,559998;57,220001;427,131714;55;410,559998
25-10-2023;25-10-2023;DK1;0;0;0;0;3;55;410,559998;57,220001;427,131714;55;410,559998
25-10-2023;25-10-2023;DK1;0;28;0;0;-140;52,5;391,899994;53,610001;400,185883;52,5;391,899994
25-10-2023;25-10-2023;DK2;0;0;0;0;-406,600006;52,5;391,899994;53,610001;400,185883;52,5;391,899994
25-10-2023;25-10-2023;DK2;0;0;0;0;-445,299988;53,360001;398,320007;53,360001;398,320007;53,360001;398,320007
25-10-2023;25-10-2023;DK1;0;0;0;0;-164;53,360001;398,320007;53,360001;398,320007;53,360001;398,320007
25-10-2023;25-10-2023;DK1;0;0;0;0;-148;52,98;395,48999;52,98;395,48999;52,98;395,48999
25-10-2023;25-10-2023;DK2;0;0;0;0;-413,700012;52,98;395,48999;52,98;395,48999;52,98;395,48999
25-10-2023;25-10-2023;DK2;0;0;0;0;-282,600006;52,939999;395,190002;52,939999;395,190002;52,939999;395,190002
25-10-2023;25-10-2023;DK1;0;0;0;0;-165;52,939999;395,190002;52,939999;395,190002;52,939999;395,190002
24-10-2023;25-10-2023;DK1;0;0;0;0;-102;53,400002;398,619995;53,400002;398,619995;53,400002;398,619995
24-10-2023;25-10-2023;DK2;0;0;0;0;-235,699997;24;179,160004;24;179,160004;21,440001;160,049606
24-10-2023;25-10-2023;DK2;0;0;0;0;-207,600006;25,4;189,610001;25,4;189,610001;20,83;155,495132
24-10-2023;25-10-2023;DK1;0;0;0;0;-127;53,66;400,559998;53,66;400,559998;53,66;400,559998
24-10-2023;24-10-2023;DK2;0;0;0;0;-185,800003;25,639999;191,360001;25,639999;191,360001;20,610001;153,819427
24-10-2023;24-10-2023;DK1;0;0;0;0;-203;57,389999;428,320007;57,389999;428,320007;57,389999;428,320007
24-10-2023;24-10-2023;DK1;0;10,5;0;0;-77;50;373,170013;58,470001;436,38501;50;373,170013
24-10-2023;24-10-2023;DK2;0;0;0;0;-53,799999;22,370001;166,960007;22,370001;166,960007;22,370001;166,960007
24-10-2023;24-10-2023;DK2;0;0;0;0;-168;24,620001;183,75;24,620001;183,75;24,620001;183,75
24-10-2023;24-10-2023;DK1;0;46;0;0;-74;42,5;317,190002;57,299999;427,646759;42,5;317,190002
24-10-2023;24-10-2023;DK1;0;60;0;0;-221;45;335,850006;59,799999;446,307343;45;335,850006
24-10-2023;24-10-2023;DK2;0;0;0;0;-350,5;30,6;228,380005;30,6;228,380005;30,6;228,380005
24-10-2023;24-10-2023;DK2;0;0;0;0;-246,399994;47;350,779999;53,25;397,42627;47;350,779999
24-10-2023;24-10-2023;DK1;0;37;0;0;-32;47;350,779999;60,68;452,879364;47;350,779999
24-10-2023;24-10-2023;DK1;0;52;0;0;-84;47;350,779999;62,060001;463,178864;47;350,779999
24-10-2023;24-10-2023;DK2;0;0;0;0;-273,299988;47;350,779999;62,060001;463,178864;47;350,779999
24-10-2023;24-10-2023;DK2;0;0;0;0;-279;47;350,779999;60,029999;448,028137;47;350,779999
24-10-2023;24-10-2023;DK1;0;63;0;0;-82;47;350,779999;61,82;461,387665;47;350,779999
24-10-2023;24-10-2023;DK1;0;97;0;0;-20;45;335,850006;60,490002;451,457062;45;335,850006
24-10-2023;24-10-2023;DK2;0;0;0;0;-367,700012;45;335,850006;58,740002;438,39621;45;335,850006
24-10-2023;24-10-2023;DK2;0;0;0;0;-343,600006;53;395,559998;60,25;449,669617;53;395,559998
24-10-2023;24-10-2023;DK1;0;63;0;0;-27;53;395,559998;60,25;449,669617;53;395,559998
24-10-2023;24-10-2023;DK1;0;0;0;0;23;55,5;414,220001;62,650002;467,583496;55,5;414,220001
24-10-2023;24-10-2023;DK2;0;0;0;0;-266,5;55,5;414,220001;60,84;454,074677;55,5;414,220001
24-10-2023;24-10-2023;DK2;0;0;0;0;-53,200001;62,470001;466,23999;62,470001;466,23999;60,310001;450,118988
24-10-2023;24-10-2023;DK1;2,5;0;0;0;-55;62,470001;466,23999;62,470001;466,23999;60,310001;450,118988
24-10-2023;24-10-2023;DK1;0;34;0;0;46;53,5;399,290009;61,27;457,280365;53,5;399,290009
24-10-2023;24-10-2023;DK2;0;0;0;0;-187,800003;53,5;399,290009;61,27;457,280365;53,5;399,290009
24-10-2023;24-10-2023;DK2;0;0;0;0;-300,600006;53,5;399,290009;64,059998;478,103119;53,5;399,290009
24-10-2023;24-10-2023;DK1;0;25;0;0;-35;53,5;399,290009;64,059998;478,103119;53,5;399,290009
24-10-2023;24-10-2023;DK1;0;82;0;0;-90;43;320,929993;70,330002;524,907166;43;320,929993
24-10-2023;24-10-2023;DK2;0;10;0;0;-584,400024;43;320,929993;70,330002;524,907166;43;320,929993
24-10-2023;24-10-2023;DK2;0;10;0;0;-644,900024;48,5;361,970001;68,769997;513,251038;48,5;361,970001
24-10-2023;24-10-2023;DK1;0;64,5;0;0;-80;48,5;361,970001;68,769997;513,251038;48,5;361,970001
24-10-2023;24-10-2023;DK1;0;23;0;0;-64;54;403,019989;99,870003;745,363098;54;403,019989
24-10-2023;24-10-2023;DK2;0;10;0;0;-609,200012;54;403,019989;99,870003;745,363098;54;403,019989
24-10-2023;24-10-2023;DK2;0;0;0;0;-372,799988;55;410,48999;115,379997;861,133362;55;410,48999
24-10-2023;24-10-2023;DK1;0;29;0;0;-93;55;410,48999;115,379997;861,133362;55;410,48999
24-10-2023;24-10-2023;DK1;0;56;0;0;-73;52;388,100006;99,209999;740,450012;52;388,100006
24-10-2023;24-10-2023;DK2;0;0;0;0;-359,700012;52;388,100006;99,209999;740,450012;52;388,100006
24-10-2023;24-10-2023;DK2;0;10;0;0;-481,700012;49,849998;372,049988;75,849998;566,098145;49,849998;372,049988
24-10-2023;24-10-2023;DK1;0;62;0;0;-39;49,849998;372,049988;75,849998;566,098145;49,849998;372,049988
24-10-2023;24-10-2023;DK1;0;0;0;0;46;90,269997;673,719971;90,269997;673,719971;90,269997;673,719971
24-10-2023;24-10-2023;DK2;0;0;0;0;-332,799988;90,269997;673,719971;90,269997;673,719971;90,269997;673,719971
24-10-2023;24-10-2023;DK2;0;0;0;0;-77,599998;56;417,950012;89,459999;667,67511;56;417,950012
24-10-2023;24-10-2023;DK1;0;27;0;0;-34;56;417,950012;89,459999;667,67511;56;417,950012
24-10-2023;24-10-2023;DK1;0;34;0;0;-82;56;417,950012;94,540001;705,589172;56;417,950012
24-10-2023;24-10-2023;DK2;0;0;0;0;-11,9;56;417,950012;94,540001;705,589172;56;417,950012
23-10-2023;24-10-2023;DK2;0;0;0;0;-74,300003;56;417,950012;97,209999;725,516418;56;417,950012
23-10-2023;24-10-2023;DK1;0;34;0;0;-15;56;417,950012;97,209999;725,516418;56;417,950012
23-10-2023;24-10-2023;DK1;0;29;0;0;-16;56;417,950012;101,330002;756,265625;56;417,950012
23-10-2023;24-10-2023;DK2;0;0;0;0;-103,900002;56;417,950012;101,330002;756,265625;56;417,950012
23-10-2023;23-10-2023;DK2;0;0;0;0;-136,5;92,760002;692,179993;92,760002;692,179993;92,760002;692,179993
23-10-2023;23-10-2023;DK1;0;0;0;0;-70;92,760002;692,179993;92,760002;692,179993;92,760002;692,179993
23-10-2023;23-10-2023;DK1;162;0;0;0;-140;148,190002;1105,790039;148,190002;1105,790039;107,949997;805,520142
23-10-2023;23-10-2023;DK2;34;0;0;0;-101,699997;148,190002;1105,790039;148,190002;1105,790039;107,949997;805,520142
23-10-2023;23-10-2023;DK2;0;0;0;0;-68,699997;104,019997;776,200012;104,019997;776,200012;104,019997;776,200012
23-10-2023;23-10-2023;DK1;0;0;0;0;-81;104,019997;776,200012;104,019997;776,200012;104,019997;776,200012
23-10-2023;23-10-2023;DK1;149;0;0;0;-40;134,009995;999,97998;134,009995;999,97998;127,330002;950,133972
23-10-2023;23-10-2023;DK2;0;0;0;0;-27,700001;134,009995;999,97998;134,009995;999,97998;127,330002;950,133972
23-10-2023;23-10-2023;DK2;0;0;0;0;-63,900002;58;432,799988;155,899994;1163,336426;58;432,799988
23-10-2023;23-10-2023;DK1;0;101,25;0;0;-120;58;432,799988;155,899994;1163,336426;58;432,799988
23-10-2023;23-10-2023;DK1;0;0;0;0;-36;165,190002;1232,650024;165,190002;1232,650024;165,190002;1232,650024
23-10-2023;23-10-2023;DK2;0;0;0;0;35,200001;165,190002;1232,650024;165,190002;1232,650024;165,190002;1232,650024
23-10-2023;23-10-2023;DK2;0;0;0;0;34,099998;84,43;630,02002;154,970001;1156,392334;84,43;630,02002
23-10-2023;23-10-2023;DK1;0;50;0;0;-38;84,43;630,02002;154,970001;1156,392334;84,43;630,02002
23-10-2023;23-10-2023;DK1;0;0;0;0;-126;138,669998;1034,76001;138,669998;1034,76001;138,669998;1034,76001
23-10-2023;23-10-2023;DK2;0;0;0;0;-97,300003;138,669998;1034,76001;138,669998;1034,76001;138,669998;1034,76001
23-10-2023;23-10-2023;DK2;0;0;0;0;-319,399994;125,629997;937,450012;125,629997;937,450012;125,629997;937,450012
23-10-2023;23-10-2023;DK1;0;0;0;0;-102;125,629997;937,450012;125,629997;937,450012;125,629997;937,450012
23-10-2023;23-10-2023;DK1;130;0;0;0;49;174,210007;1299,959961;174,210007;1299,959961;107;798,437012
23-10-2023;23-10-2023;DK2;26;0;0;0;-104,099998;174,210007;1299,959961;174,210007;1299,959961;107;798,437012
23-10-2023;23-10-2023;DK2;0;0;0;0;-115,099998;103,220001;770,22998;103,220001;770,22998;103,220001;770,22998
23-10-2023;23-10-2023;DK1;0;0;0;0;2;103,220001;770,22998;103,220001;770,22998;103,220001;770,22998
23-10-2023;23-10-2023;DK2;0;0;0;0;-314,700012;102,260002;763,059998;102,260002;763,059998;102,260002;763,059998
23-10-2023;23-10-2023;DK1;0;0;0;0;-47;102,260002;763,059998;102,260002;763,059998;102,260002;763,059998
23-10-2023;23-10-2023;DK1;0;0;0;0;-79;109,029999;813,580017;109,029999;813,580017;109,029999;813,580017
23-10-2023;23-10-2023;DK2;0;0;0;0;-312,600006;109,029999;813,580017;109,029999;813,580017;109,029999;813,580017
23-10-2023;23-10-2023;DK2;0;0;0;0;-428,200012;128,070007;955,659973;128,070007;955,659973;128,070007;955,659973
23-10-2023;23-10-2023;DK1;0;0;0;0;9;128,070007;955,659973;128,070007;955,659973;128,070007;955,659973
23-10-2023;23-10-2023;DK1;159,25;0;0;0;33;335,450012;2503,100098;335,450012;2503,100098;151,649994;1131,599609
23-10-2023;23-10-2023;DK2;70,25;0;0;0;-4,9;335,450012;2503,100098;335,450012;2503,100098;151,649994;1131,599609
23-10-2023;23-10-2023;DK2;0;0;0;0;-12,7;198,389999;1480,390015;198,389999;1480,390015;198,389999;1480,390015
23-10-2023;23-10-2023;DK1;0;0;0;0;-61;198,389999;1480,390015;198,389999;1480,390015;198,389999;1480,390015
23-10-2023;23-10-2023;DK1;0;0;0;0;-74;173,600006;1295,400024;173,600006;1295,400024;173,600006;1295,400024
23-10-2023;23-10-2023;DK2;0;0;0;0;-110,199997;173,600006;1295,400024;173,600006;1295,400024;173,600006;1295,400024
23-10-2023;23-10-2023;DK2;0;7,5;0;0;-18,700001;51,5;384,290009;135,529999;1011,316956;51,5;384,290009
23-10-2023;23-10-2023;DK1;0;71,25;0;0;-53;51,5;384,290009;135,529999;1011,316956;51,5;384,290009
23-10-2023;23-10-2023;DK1;66;0;0;0;-75;145,809998;1088;145,809998;1088;83,199997;620,818848
23-10-2023;23-10-2023;DK2;14,25;0;0;0;29,700001;145,809998;1088;145,809998;1088;83,199997;620,818848
23-10-2023;23-10-2023;DK2;0;0;0;0;-26,6;34,099998;254,449997;34,099998;254,449997;34,099998;254,449997
23-10-2023;23-10-2023;DK1;0;149;0;0;-122;40;298,480011;75,449997;563,007874;40;298,480011
23-10-2023;23-10-2023;DK1;0;0;0;0;-100;67,139999;501;67,139999;501;67,139999;501
23-10-2023;23-10-2023;DK2;0;0;0;0;-26;24,290001;181,25;24,290001;181,25;24,290001;181,25
23-10-2023;23-10-2023;DK2;0;0;0;0;-116,900002;24,450001;182,449997;24,450001;182,449997;24,450001;182,449997
23-10-2023;23-10-2023;DK1;0;90;0;0;-222;42,880001;319,970001;80,290001;599,122925;42,880001;319,970001
22-10-2023;23-10-2023;DK1;48,5;0;0;0;10;127,309998;949,98999;127,309998;949,98999;67,169998;501,223999
22-10-2023;23-10-2023;DK2;0;0;0;0;-55,299999;24,67;184,089996;24,67;184,089996;24,67;184,089996
22-10-2023;23-10-2023;DK2;0;0;0;0;-278,799988;29,68;221,470001;32;238,781677;29,68;221,470001
22-10-2023;23-10-2023;DK1;0;0;0;0;38;99,459999;742,169983;99,459999;742,169983;99,459999;742,169983
22-10-2023;22-10-2023;DK1;154,25;0;0;0;-112;145,419998;1085,119995;145,419998;1085,119995;52,439999;391,305817
22-10-2023;22-10-2023;DK2;0;0;0;0;-322,200012;30,379999;226,699997;30,379999;226,699997;19,030001;142,004654
22-10-2023;22-10-2023;DK2;0;0;0;0;-338,5;30;223,860001;30;223,860001;24,940001;186,102295
22-10-2023;22-10-2023;DK1;0;0;0;0;-18;53,720001;400,859985;53,720001;400,859985;53,720001;400,859985
22-10-2023;22-10-2023;DK1;17;0;0;0;-33;64,5;481,299988;64,5;481,299988;55,080002;411,007813
22-10-2023;22-10-2023;DK2;0;0;0;0;-225;64,5;481,299988;64,5;481,299988;38,75;289,153107
22-10-2023;22-10-2023;DK1;104;0;0;0;-27;134,009995;999,97998;134,009995;999,97998;56;417,870911
22-10-2023;22-10-2023;DK2;0;0;0;0;-23,200001;71;529,799988;71;529,799988;54,369999;405,707397
22-10-2023;22-10-2023;DK2;0;0;0;0;145,600006;74,5;555,919983;74,5;555,919983;59,200001;441,75119
22-10-2023;22-10-2023;DK1;60,5;0;0;0;-33;159,440002;1189,699951;159,440002;1189,699951;59,200001;441,735046
22-10-2023;22-10-2023;DK1;296,75;0;0;0;-41;335,019989;2499,919922;335,019989;2499,919922;60,27;449,734863
22-10-2023;22-10-2023;DK2;77,25;0;0;0;49,400002;335,019989;2499,919922;335,019989;2499,919922;60,27;449,734863
22-10-2023;22-10-2023;DK2;0;0;0;0;-8,4;69;514,880005;69;514,880005;61,220001;456,825439
22-10-2023;22-10-2023;DK1;12;0;0;0;-51;69;514,880005;69;514,880005;61,220001;456,825439
22-10-2023;22-10-2023;DK1;12;0;0;0;-99;63;470,109985;63;470,109985;57,689999;430,48642
22-10-2023;22-10-2023;DK2;0;0;0;0;-132,199997;63;470,109985;63;470,109985;57,689999;430,48642
22-10-2023;22-10-2023;DK2;0;0;0;0;-61,700001;63;470,109985;63;470,109985;51,290001;382,729218
22-10-2023;22-10-2023;DK1;18;0;0;0;-185;63;470,109985;63;470,109985;51,290001;382,729218
22-10-2023;22-10-2023;DK1;11;0;0;0;-63;50;373,100006;50;373,100006;31,860001;237,739334
22-10-2023;22-10-2023;DK2;0;0;0;0;-105,099998;50;373,100006;50;373,100006;31,860001;237,739334
22-10-2023;22-10-2023;DK2;0;0;0;0;-12,2;50;373,100006;50;373,100006;29,190001;217,815796
22-10-2023;22-10-2023;DK1;10;0;0;0;-70;50;373,100006;50;373,100006;29,190001;217,815796
22-10-2023;22-10-2023;DK2;0;0;0;0;-91,099998;61;455,179993;61;455,179993;43,91;327,654968
22-10-2023;22-10-2023;DK1;0;0;0;0;-216;61;455,179993;61;455,179993;44,990002;335,713928
22-10-2023;22-10-2023;DK1;12;0;0;0;-90;62;462,640015;62;462,640015;48,59;362,57547
22-10-2023;22-10-2023;DK2;0;0;0;0;-75,199997;62;462,640015;62;462,640015;48,59;362,57547
22-10-2023;22-10-2023;DK2;0;0;0;0;-62,200001;62;462,640015;62;462,640015;51,470001;384,065826
22-10-2023;22-10-2023;DK1;12;0;0;0;-66;62;462,640015;62;462,640015;51,470001;384,065826
22-10-2023;22-10-2023;DK1;0;36,5;0;0;-228;39;291,019989;52,889999;394,667877;39;291,019989
22-10-2023;22-10-2023;DK2;0;0;0;0;-35,700001;39;291,019989;52,889999;394,667877;39;291,019989
22-10-2023;22-10-2023;DK2;0;0;0;0;-73,400002;39;291,019989;52,200001;389,519073;39;291,019989
22-10-2023;22-10-2023;DK1;0;15,25;0;0;-156;39;291,019989;52,200001;389,519073;39;291,019989
22-10-2023;22-10-2023;DK1;0;0;0;0;-80;57,34;427,869995;57,34;427,869995;57,34;427,869995
22-10-2023;22-10-2023;DK2;0;0;0;0;-144,5;57,34;427,869995;57,34;427,869995;57,34;427,869995
22-10-2023;22-10-2023;DK2;20;0;0;0;-78,699997;45;335,790009;45;335,790009;30,26;225,800125
22-10-2023;22-10-2023;DK1;33;0;0;0;-48;45;335,790009;45;335,790009;30,26;225,800125
22-10-2023;22-10-2023;DK1;33;0;0;0;-171;40,200001;299,970001;40,200001;299,970001;34,32;256,093781
22-10-2023;22-10-2023;DK2;0;0;0;0;-83,300003;40,200001;299,970001;40,200001;299,970001;34,32;256,093781
22-10-2023;22-10-2023;DK2;35;0;0;0;-124,900002;42;313,399994;42;313,399994;18,35;136,925949
22-10-2023;22-10-2023;DK1;53;0;0;0;-240;42;313,399994;42;313,399994;18,35;136,925949
22-10-2023;22-10-2023;DK1;56;0;0;0;-192;44;328,329987;44;328,329987;15,63;116,631767
22-10-2023;22-10-2023;DK2;35;0;0;0;-165,899994;44;328,329987;44;328,329987;15,63;116,631767
22-10-2023;22-10-2023;DK2;35;0;0;0;-44,599998;45;335,790009;45;335,790009;18,610001;138,867828
22-10-2023;22-10-2023;DK1;55;0;0;0;-252;45;335,790009;45;335,790009;18,610001;138,867828
21-10-2023;22-10-2023;DK1;17,5;0;0;0;-53;44;328,329987;44;328,329987;30,360001;226,547699
21-10-2023;22-10-2023;DK2;10;0;0;0;-43,200001;44;328,329987;44;328,329987;30,360001;226,547699
21-10-2023;22-10-2023;DK2;0;0;0;0;-32,900002;46;343,25;46;343,25;39,369999;293,777222
21-10-2023;22-10-2023;DK1;0;0;0;0;-134;46;343,25;46;343,25;39,369999;293,777222
21-10-2023;21-10-2023;DK2;0;0;0;0;-72,800003;53;395,48999;53;395,48999;40,150002;299,602325
21-10-2023;21-10-2023;DK1;10;0;0;0;-63;53;395,48999;53;395,48999;40,150002;299,602325
21-10-2023;21-10-2023;DK1;10;0;0;0;-68;50;373,100006;50;373,100006;48,75;363,772491
21-10-2023;21-10-2023;DK2;0;0;0;0;-122,800003;50;373,100006;50;373,100006;48,75;363,772491
21-10-2023;21-10-2023;DK2;5;0;0;0;-35,299999;62;462,640015;62;462,640015;50,18;374,439941
21-10-2023;21-10-2023;DK1;10;0;0;0;-96;62;462,640015;62;462,640015;50,18;374,439941
21-10-2023;21-10-2023;DK1;10;0;0;0;-114;62,5;466,380005;62,5;466,380005;49,91;372,432404
21-10-2023;21-10-2023;DK2;30;0;0;0;-27,799999;62,5;466,380005;62,5;466,380005;49,91;372,432404
21-10-2023;21-10-2023;DK2;0;0;0;0;-67,400002;64;477,570007;64;477,570007;60,84;453,98999
21-10-2023;21-10-2023;DK1;0;0;0;0;3;64;477,570007;64;477,570007;60,84;453,98999
21-10-2023;21-10-2023;DK1;0;0;0;0;-64;66,529999;496,450012;66,529999;496,450012;66,529999;496,450012
21-10-2023;21-10-2023;DK2;0;0;0;0;-126,699997;66,529999;496,450012;66,529999;496,450012;66,529999;496,450012
21-10-2023;21-10-2023;DK2;0;0;0;0;-264,299988;92,849998;692,849976;92,849998;692,849976;92,849998;692,849976
21-10-2023;21-10-2023;DK1;0;0;0;0;-103;92,849998;692,849976;92,849998;692,849976;92,849998;692,849976
21-10-2023;21-10-2023;DK1;0;0;0;0;-34;61,59;459,579987;61,59;459,579987;61,59;459,579987
21-10-2023;21-10-2023;DK2;0;0;0;0;-111,300003;61,59;459,579987;61,59;459,579987;61,59;459,579987
