,date,month,hour,2018_values,2019_values,2020_values,2021_values,2022_values,2023_values
4837,21,07,13,1304.62,1348.59,1388.67,1506.41,1439.45,1434.02
4838,21,07,14,1320.88,1359.12,1391.17,1498.36,1451.08,1444.72
4839,21,07,15,1364.88,1427.39,1434.79,1550.81,1467.56,1490.89
4840,21,07,16,1378.82,1409.06,1449.85,1549.88,1477.14,1493.36
4841,21,07,17,1338.19,1346.8,1376.12,1476.78,1423.12,1395.3
4842,21,07,18,1272.56,1275.97,1310.68,1376.85,1372.52,1328.1
4843,21,07,19,1230.83,1217.27,1259.89,1328.13,1331.4,1253.9
4844,21,07,20,1229.54,1185.71,1216.06,1269.07,1290.18,1217.04
4845,21,07,21,1159.89,1091.47,1125.17,1182.81,1196.37,1197.82
4846,21,07,22,1086.66,1011.52,1043.1,1104.11,1124.26,1150.94
4847,21,07,23,1031.15,952.28,985.87,1051.87,1074.1,1100.34
4848,22,07,00,998.32,921.02,958.25,1034.02,1039.36,1062.55
4849,22,07,01,986.93,920.93,950.65,1026.14,1004.6,1041.88
4850,22,07,02,972.6,927.36,956.83,1036.0,1001.98,1048.33
4851,22,07,03,952.12,962.75,981.86,1065.87,1017.05,1025.09
4852,22,07,04,983.79,1098.11,1113.19,1167.23,1125.84,1050.97
4853,22,07,05,1067.05,1260.72,1270.72,1316.58,1263.86,1124.41
4854,22,07,06,1178.17,1385.03,1380.34,1438.28,1380.33,1212.91
4855,22,07,07,1272.68,1457.35,1439.81,1502.75,1444.12,1275.04
4856,22,07,08,1334.81,1497.1,1459.56,1562.31,1464.14,1311.77
4857,22,07,09,1361.09,1465.03,1439.6,1581.99,1432.09,1346.3
4858,22,07,10,1358.79,1482.09,1430.58,1563.87,1432.86,1377.52
4859,22,07,11,1367.02,1482.7,1431.34,1547.78,1436.74,1357.14
4860,22,07,12,1355.61,1470.8,1387.6,1500.6,1403.92,1363.2
4861,22,07,13,1339.57,1430.14,1357.85,1467.84,1364.02,1304.29
4862,22,07,14,1349.33,1432.16,1401.25,1464.35,1359.07,1366.91
4863,22,07,15,1405.59,1510.54,1475.26,1539.58,1404.01,1360.97
4864,22,07,16,1434.11,1518.87,1447.76,1541.78,1413.5,1397.86
4865,22,07,17,1373.39,1415.98,1393.81,1458.89,1334.27,1360.9
4866,22,07,18,1300.57,1356.01,1320.29,1385.15,1268.77,1294.79
4867,22,07,19,1257.82,1283.76,1264.9,1338.87,1223.13,1257.25
4868,22,07,20,1241.15,1212.93,1227.72,1294.55,1197.3,1237.23
4869,22,07,21,1157.92,1119.68,1139.99,1193.14,1125.06,1167.13
4870,22,07,22,1079.67,1046.83,1058.6,1126.31,1068.58,1109.83
4871,22,07,23,1023.72,989.06,995.04,1075.0,1021.89,1068.15
4872,23,07,00,988.87,964.6,971.24,1053.96,977.35,1042.97
4873,23,07,01,988.79,954.8,968.4,1044.45,951.36,1028.73
4874,23,07,02,992.5,959.45,960.88,1049.78,955.27,1027.29
4875,23,07,03,1025.91,1001.77,999.65,1074.99,941.4,1001.8
4876,23,07,04,1160.65,1118.64,1123.57,1199.56,975.25,1045.3
4877,23,07,05,1334.2,1296.62,1286.57,1338.12,1047.37,1128.38
4878,23,07,06,1462.82,1427.59,1401.2,1460.95,1145.44,1238.36
4879,23,07,07,1531.37,1507.84,1484.36,1536.83,1219.78,1331.79
4880,23,07,08,1564.77,1552.24,1521.17,1600.31,1280.75,1404.85
4881,23,07,09,1571.91,1555.39,1518.22,1610.32,1293.16,1423.83
4882,23,07,10,1573.67,1550.33,1468.28,1597.62,1290.52,1430.89
4883,23,07,11,1587.49,1562.15,1486.05,1583.8,1305.53,1435.42
4884,23,07,12,1549.95,1531.15,1478.8,1546.58,1299.42,1431.45
4885,23,07,13,1525.19,1505.78,1436.89,1526.11,1312.17,1439.96
4886,23,07,14,1522.34,1494.49,1412.34,1528.41,1313.59,1447.37
4887,23,07,15,1551.59,1532.14,1485.92,1572.02,1344.46,1521.62
4888,23,07,16,1526.43,1492.61,1478.51,1581.76,1382.28,1506.92
4889,23,07,17,1430.04,1418.06,1405.98,1494.45,1318.72,1414.05
4890,23,07,18,1325.21,1332.94,1327.09,1404.49,1242.95,1359.5
4891,23,07,19,1278.79,1280.81,1287.81,1346.49,1204.95,1326.69
4892,23,07,20,1268.09,1244.28,1226.28,1311.94,1191.66,1277.65
4893,23,07,21,1182.36,1145.71,1142.7,1225.15,1113.9,1196.73
4894,23,07,22,1097.28,1058.69,1068.36,1142.69,1046.06,1156.9
4895,23,07,23,1047.84,999.71,1006.75,1087.57,1020.34,1109.18
4896,24,07,00,1025.76,1015.64,978.37,1058.57,990.65,1093.19
4897,24,07,01,1020.06,998.34,968.96,1042.87,974.42,1054.05
4898,24,07,02,1025.97,964.24,982.12,1029.69,954.73,1062.78
4899,24,07,03,1055.93,1000.59,1009.21,1017.31,938.64,1099.87
4900,24,07,04,1182.04,1133.79,1121.67,1060.79,976.42,1204.91
4901,24,07,05,1361.9,1322.09,1256.31,1151.79,1044.07,1336.49
4902,24,07,06,1493.82,1459.07,1417.97,1259.08,1119.89,1443.46
4903,24,07,07,1579.72,1548.17,1527.42,1341.01,1168.21,1502.0
4904,24,07,08,1624.62,1589.65,1589.4,1399.5,1216.03,1546.16
4905,24,07,09,1618.6,1602.62,1580.35,1401.59,1233.18,1537.18
4906,24,07,10,1603.26,1595.24,1569.73,1368.14,1262.89,1552.34
4907,24,07,11,1607.32,1589.18,1536.15,1338.97,1249.4,1541.26
4908,24,07,12,1584.78,1562.72,1511.62,1334.17,1257.84,1532.59
4909,24,07,13,1556.5,1523.48,1461.09,1295.22,1246.55,1494.14
4910,24,07,14,1539.37,1507.33,1445.53,1287.59,1289.67,1482.51
4911,24,07,15,1559.17,1532.55,1494.39,1337.22,1360.6,1530.14
4912,24,07,16,1534.4,1512.92,1493.16,1313.85,1390.33,1542.22
4913,24,07,17,1464.63,1447.65,1403.26,1246.43,1340.61,1472.48
4914,24,07,18,1385.37,1363.65,1311.19,1201.7,1280.14,1390.63
4915,24,07,19,1316.9,1316.52,1260.02,1143.02,1264.39,1336.97
4916,24,07,20,1303.11,1284.73,1210.66,1109.99,1215.94,1281.1
4917,24,07,21,1210.01,1184.84,1124.28,1022.73,1133.2,1197.39
4918,24,07,22,1118.14,1108.5,1052.43,962.14,1068.93,1135.06
4919,24,07,23,1071.35,1077.53,988.73,887.28,1013.01,1133.56
4920,25,07,00,1044.23,1048.3,957.65,851.68,977.59,1096.75
4921,25,07,01,1037.33,1023.05,950.79,838.04,958.51,1066.12
4922,25,07,02,1038.61,1012.34,939.77,834.28,981.11,1063.11
4923,25,07,03,1069.49,1044.3,923.99,815.19,992.64,1078.94
4924,25,07,04,1196.74,1159.91,981.52,835.47,1100.74,1174.82
4925,25,07,05,1374.86,1326.93,1085.11,908.42,1250.67,1316.35
4926,25,07,06,1519.83,1460.64,1196.25,1028.63,1380.62,1415.71
4927,25,07,07,1599.47,1538.93,1251.48,1124.09,1445.77,1487.7
4928,25,07,08,1652.83,1582.93,1293.93,1198.7,1471.93,1513.4
4929,25,07,09,1652.7,1594.91,1300.23,1232.37,1461.87,1530.9
4930,25,07,10,1640.54,1592.95,1292.12,1251.29,1428.46,1528.41
4931,25,07,11,1634.61,1580.17,1299.7,1244.34,1431.78,1497.22
4932,25,07,12,1605.85,1560.22,1267.26,1231.02,1421.38,1477.54
4933,25,07,13,1576.26,1537.47,1268.53,1221.68,1455.94,1429.81
4934,25,07,14,1569.59,1526.04,1282.81,1230.81,1460.81,1437.43
4935,25,07,15,1586.83,1544.53,1345.78,1275.39,1530.07,1480.02
4936,25,07,16,1572.29,1507.38,1375.4,1297.09,1552.05,1488.86
4937,25,07,17,1507.26,1435.47,1318.16,1246.85,1469.69,1447.21
4938,25,07,18,1422.24,1345.2,1256.17,1189.4,1389.38,1380.93
4939,25,07,19,1380.55,1313.17,1228.67,1133.08,1304.54,1323.81
4940,25,07,20,1357.95,1277.99,0.0,1121.19,1246.8,1276.44
4941,25,07,21,1249.11,1181.66,0.0,1042.87,1147.14,1183.75
4942,25,07,22,1146.09,1105.87,0.0,1003.0,1066.11,1179.53
4943,25,07,23,1078.41,1037.25,0.0,1009.71,1007.48,1117.91
4944,26,07,00,1054.56,1005.92,0.0,1009.03,968.82,1079.9
4945,26,07,01,1046.04,995.24,0.0,1015.69,945.1,1057.61
4946,26,07,02,1037.18,1001.8,0.0,1034.1,964.7,1048.59
4947,26,07,03,1060.82,1050.28,0.0,1059.25,1002.28,1069.41
4948,26,07,04,1193.34,1140.74,949.94,1182.81,1113.6,1178.82
4949,26,07,05,1379.02,1315.19,0.0,1349.56,1255.32,1321.5
4950,26,07,06,1532.25,1461.41,0.0,1494.01,1350.05,1412.95
4951,26,07,07,1607.02,1547.8,0.0,1565.03,1426.59,1478.64
4952,26,07,08,1640.37,1596.73,0.0,1621.27,1496.77,1546.06
4953,26,07,09,1650.42,1614.87,0.0,1663.0,1505.81,1529.22
4954,26,07,10,1651.34,1607.86,0.0,1639.34,1495.88,1534.92
4955,26,07,11,1652.1,1591.49,0.0,1620.02,1495.48,1506.38
4956,26,07,12,1630.26,1565.47,0.0,1613.11,1470.6,1499.1
4957,26,07,13,1598.15,1530.89,0.0,1590.7,1432.11,1472.14
4958,26,07,14,1570.1,1507.41,0.0,1592.24,1426.52,1475.54
4959,26,07,15,1588.09,1512.05,0.0,1639.77,1508.96,1531.64
4960,26,07,16,1553.74,1491.68,0.0,1597.9,1461.67,1547.27
4961,26,07,17,1479.43,1414.65,0.0,1515.73,1366.11,1483.67
4962,26,07,18,1393.99,1324.0,1314.77,1413.29,1318.64,1379.43
4963,26,07,19,1348.11,1276.28,1253.33,1402.63,1270.31,1330.86
4964,26,07,20,1332.81,1258.82,1211.0,1346.87,1234.98,1276.69
4965,26,07,21,1233.24,1176.39,1118.67,1248.44,1160.87,1193.76
4966,26,07,22,1139.41,1094.68,1027.63,1160.09,1096.51,1155.2
4967,26,07,23,1076.37,1046.21,973.63,1110.25,1033.32,1100.82
4968,27,07,00,1052.78,1013.42,946.96,1096.78,1015.66,1060.12
4969,27,07,01,1052.27,997.91,936.98,1080.96,999.66,1035.61
4970,27,07,02,1054.5,991.41,954.81,1088.65,1008.3,1052.82
4971,27,07,03,1084.82,968.46,994.43,1104.18,1024.99,1070.03
4972,27,07,04,1213.39,1017.23,1112.3,1241.47,1148.99,1178.35
4973,27,07,05,1383.78,1117.36,1298.79,1408.31,1278.14,1326.64
4974,27,07,06,1501.01,1269.44,1418.09,1543.35,1432.27,1437.65
4975,27,07,07,1570.96,1347.16,1510.82,1625.98,1515.56,1493.28
4976,27,07,08,1605.51,1378.4,1569.75,1678.53,1538.58,1524.89
4977,27,07,09,1606.21,1396.24,1578.99,1677.57,1525.72,1526.66
4978,27,07,10,1610.0,1407.51,1556.53,1606.57,1527.85,1543.77
4979,27,07,11,1597.68,1394.88,1531.55,1605.43,1518.13,1539.58
4980,27,07,12,1535.92,1358.42,1520.47,1548.34,1492.57,1522.38
4981,27,07,13,1510.64,1372.01,1477.97,1468.49,1457.98,1514.35
4982,27,07,14,1497.2,1376.35,1454.55,1441.72,1445.3,1508.78
4983,27,07,15,1494.08,1418.19,1528.87,1480.4,1513.56,1571.48
4984,27,07,16,1430.5,1400.75,1523.22,1496.46,1472.65,1543.98
4985,27,07,17,1401.22,1330.22,1439.47,1435.59,1370.33,1468.66
4986,27,07,18,1333.39,1280.65,1360.71,1374.64,1291.57,1403.29
4987,27,07,19,1285.03,1239.84,1302.7,1342.98,1263.85,1351.86
4988,27,07,20,1285.98,1220.51,1233.31,1308.42,1229.31,1310.17
4989,27,07,21,1208.23,1136.39,1139.69,1200.91,1135.37,1215.8
4990,27,07,22,1132.52,1064.98,1071.46,1123.78,1069.93,1176.18
4991,27,07,23,1073.75,1022.02,1024.2,1060.33,1008.06,1157.96
4992,28,07,00,1034.54,991.77,995.58,1032.88,980.46,1123.06
4993,28,07,01,1020.31,967.44,971.04,1012.62,968.82,1090.84
4994,28,07,02,1009.84,967.27,988.82,1010.71,983.22,1075.52
4995,28,07,03,991.3,939.5,1024.27,1059.11,1010.86,1091.63
4996,28,07,04,1044.6,981.18,1146.13,1210.07,1126.45,1187.84
4997,28,07,05,1143.99,1071.33,1312.91,1353.51,1275.19,1333.19
4998,28,07,06,1258.56,1192.84,1446.33,1468.04,1362.69,1454.64
4999,28,07,07,1364.69,1283.25,1546.41,1531.04,1414.4,1511.62
5000,28,07,08,1420.46,1358.52,1573.19,1554.57,1450.95,1561.65
5001,28,07,09,1417.45,1409.18,1552.69,1546.33,1459.34,1570.11
5002,28,07,10,1412.56,1411.25,1515.97,1505.52,1450.23,1576.75
5003,28,07,11,1408.95,1392.36,1454.89,1477.96,1445.43,1547.25
5004,28,07,12,1399.47,1374.52,1469.65,1498.04,1429.95,1503.59
5005,28,07,13,1380.36,1353.19,1416.87,1476.77,1433.67,1468.68
5006,28,07,14,1382.33,1374.49,1440.7,1487.69,1449.87,1488.14
5007,28,07,15,1414.08,1404.15,1530.42,1541.34,1493.1,1529.13
5008,28,07,16,1442.69,1425.3,1507.76,1541.05,1495.09,1510.94
5009,28,07,17,1373.52,1392.34,1428.22,1461.5,1425.17,1450.37
5010,28,07,18,1334.81,1323.03,1349.25,1379.98,1355.83,1394.96
5011,28,07,19,1346.59,1281.66,1314.97,1312.54,1300.91,1356.77
5012,28,07,20,1310.44,1244.45,1267.93,1249.92,1265.79,1313.42
5013,28,07,21,1222.63,1147.0,1154.42,1137.42,1175.97,1242.16
5014,28,07,22,1154.13,1071.53,1056.56,1068.89,1112.87,1181.96
5015,28,07,23,1090.28,1013.29,1002.7,972.86,1059.4,1148.96
5016,29,07,00,1048.96,983.01,978.4,910.24,1020.32,1114.94
5017,29,07,01,1036.16,974.4,981.67,845.71,1004.56,1092.96
5018,29,07,02,1023.97,981.85,983.21,834.8,1001.95,1071.92
5019,29,07,03,987.41,1015.92,1018.95,877.34,1029.77,1049.95
5020,29,07,04,1034.12,1152.88,1149.65,1000.91,1143.51,1076.02
5021,29,07,05,1118.08,1345.12,1313.61,1161.55,1288.04,1165.06
5022,29,07,06,1224.43,1493.49,1434.63,1270.88,1412.75,1253.33
5023,29,07,07,1325.64,1597.23,1496.53,1334.91,1485.22,1329.94
5024,29,07,08,1389.32,1663.32,1524.04,1408.82,1518.2,1391.34
5025,29,07,09,1404.76,1691.6,1539.69,1367.94,1523.88,1439.52
5026,29,07,10,1414.84,1697.64,1531.86,1333.46,1510.77,1438.68
5027,29,07,11,1403.98,1673.56,1499.73,1540.6,1486.13,1439.08
5028,29,07,12,1377.06,1639.9,1483.75,1526.09,1449.33,1440.8
5029,29,07,13,1377.43,1616.56,1492.57,1473.75,1437.72,1431.54
5030,29,07,14,1384.91,1591.91,1483.07,1451.14,1434.2,1433.11
5031,29,07,15,1457.64,1619.15,1564.13,1528.56,1481.97,1469.3
5032,29,07,16,1472.81,1596.11,1557.89,1541.41,1473.7,1457.82
5033,29,07,17,1418.87,1519.42,1463.27,1475.62,1392.87,1410.58
5034,29,07,18,1354.1,1426.21,1382.0,1373.23,1320.33,1348.29
5035,29,07,19,1317.84,1386.25,1318.92,1331.92,1276.6,1300.3
5036,29,07,20,1296.39,1329.61,1252.34,1268.23,1242.36,1269.02
5037,29,07,21,1224.99,1216.59,1139.19,1151.06,1161.18,1206.14
5038,29,07,22,1111.98,1121.46,1065.92,1058.71,1108.05,1146.19
5039,29,07,23,1062.93,1066.48,999.13,1039.31,1062.06,1104.43
5040,30,07,00,1034.0,1042.6,977.54,1022.75,1020.21,1077.04
5041,30,07,01,1028.07,1031.61,981.11,1025.83,991.11,1066.32
5042,30,07,02,1034.43,1052.13,989.2,1018.78,979.25,1047.79
5043,30,07,03,1073.9,1073.22,1012.82,1048.83,955.22,1028.15
5044,30,07,04,1212.39,1212.4,1151.74,1173.93,990.08,1053.58
5045,30,07,05,1407.0,1378.7,1318.8,1336.41,1082.85,1124.36
5046,30,07,06,1518.8,1512.12,1440.56,1470.14,1200.89,1211.29
5047,30,07,07,1631.32,1599.45,1514.34,1537.39,1285.6,1334.11
5048,30,07,08,1673.5,1656.64,1514.49,1581.07,1334.86,1436.19
5049,30,07,09,1683.38,1658.57,1543.16,1578.39,1340.77,1497.64
5050,30,07,10,1672.53,1651.62,1543.62,1572.25,1347.26,1514.97
5051,30,07,11,1668.72,1648.98,1544.68,1533.36,1342.73,1464.9
5052,30,07,12,1629.65,1629.08,1506.44,1512.77,1326.39,1429.14
5053,30,07,13,1598.14,1571.1,1482.47,1498.05,1310.04,1424.41
5054,30,07,14,1572.42,1545.89,1466.01,1500.56,1324.98,1439.59
5055,30,07,15,1614.8,1589.3,1550.45,1547.79,1387.49,1519.98
5056,30,07,16,1608.62,1557.12,1521.19,1534.72,1398.15,1488.67
5057,30,07,17,1535.77,1459.92,1443.45,1451.97,1342.97,1425.27
5058,30,07,18,1444.82,1380.9,1357.02,1362.01,1283.92,1360.02
5059,30,07,19,1401.67,1339.48,1318.85,1321.75,1237.84,1342.27
5060,30,07,20,1368.88,1261.87,1252.0,1278.53,1195.18,1272.95
5061,30,07,21,1259.33,1149.07,1147.39,1187.66,1143.35,1175.25
5062,30,07,22,1171.09,1074.73,1054.1,1109.86,1089.64,1141.95
5063,30,07,23,1114.43,1030.51,994.69,1055.19,1056.5,1119.75
5064,31,07,00,1082.13,1015.71,978.23,1014.87,1013.0,1087.08
5065,31,07,01,1076.1,1009.66,978.17,997.74,980.73,1079.31
5066,31,07,02,1085.71,1023.66,979.5,1005.86,974.05,1075.12
5067,31,07,03,1111.28,1067.76,1014.12,991.16,952.43,1097.98
5068,31,07,04,1255.1,1202.45,1144.26,1021.06,988.36,1208.48
5069,31,07,05,1446.36,1364.72,1306.83,1113.66,1068.22,1380.83
5070,31,07,06,1573.55,1487.23,1437.26,1262.34,1172.33,1513.87
5071,31,07,07,1623.01,1563.03,1516.38,1347.55,1258.8,1582.86
5072,31,07,08,1659.17,1627.39,1562.18,1399.63,1330.94,1617.33
5073,31,07,09,1651.19,1634.32,1536.83,1404.63,1356.82,1618.27
5074,31,07,10,1639.95,1597.11,1510.41,1413.92,1357.74,1605.77
5075,31,07,11,1632.68,1599.63,1483.53,1409.93,1360.35,1620.6
5076,31,07,12,1597.82,1563.54,1454.03,1407.0,1360.94,1582.58
5077,31,07,13,1566.09,1541.95,1436.78,1396.94,1323.84,1535.98
5078,31,07,14,1552.53,1520.42,1437.59,1397.09,1336.12,1538.28
5079,31,07,15,1615.04,1563.76,1485.62,1466.87,1426.07,1596.42
5080,31,07,16,1557.19,1543.75,1482.11,1494.69,1449.24,1574.09
5081,31,07,17,1497.61,1458.82,1407.07,1404.2,1389.72,1495.53
5082,31,07,18,1423.68,1378.85,1336.79,1323.12,1326.38,1438.49
5083,31,07,19,1399.1,1344.42,1298.52,1287.88,1290.03,1382.41
5084,31,07,20,1344.44,1272.22,1259.06,1242.55,1226.77,1329.78
5085,31,07,21,1247.63,1150.22,1161.68,1165.28,1151.67,1229.36
5086,31,07,22,1166.89,1066.39,1069.57,1084.8,1080.71,1182.93
5087,31,07,23,1105.15,1003.53,1009.14,1038.34,1038.61,1168.1
5088,01,08,00,1080.58,1007.25,979.08,1003.7,1007.89,1140.69
5089,01,08,01,1069.79,991.43,966.49,984.88,996.75,1131.05
5090,01,08,02,1089.69,1003.1,960.96,977.92,1005.59,1107.95
5091,01,08,03,1125.24,1058.7,941.52,958.75,1060.45,1141.66
5092,01,08,04,1267.68,1188.98,997.09,999.56,1193.13,1244.97
5093,01,08,05,1452.23,1368.26,1115.97,1082.83,1374.22,1369.57
5094,01,08,06,1574.92,1497.96,1249.72,1180.81,1511.94,1474.82
5095,01,08,07,1631.52,1570.94,1308.06,1277.37,1581.18,1576.44
5096,01,08,08,1705.02,1631.47,1338.48,1338.38,1618.23,1619.63
5097,01,08,09,1711.53,1631.48,1339.05,1352.78,1626.72,1646.12
5098,01,08,10,1679.74,1624.44,1314.05,1361.53,1608.96,1664.84
5099,01,08,11,1662.43,1624.65,1293.12,1342.09,1583.98,1661.13
5100,01,08,12,1638.13,1577.61,1276.94,1329.93,1552.15,1615.41
5101,01,08,13,1605.76,1535.15,1303.74,1344.74,1512.76,1557.59
5102,01,08,14,1586.83,1500.44,1292.82,1343.78,1504.2,1601.66
5103,01,08,15,1618.11,1547.27,1340.75,1443.1,1554.34,1672.98
5104,01,08,16,1585.97,1529.06,1382.79,1478.96,1539.58,1631.23
5105,01,08,17,1512.81,1438.67,1336.8,1405.06,1449.69,1525.39
5106,01,08,18,1425.89,1357.11,1283.73,1342.15,1364.15,1428.68
5107,01,08,19,1384.13,1315.11,1260.78,1299.2,1257.56,1396.4
5108,01,08,20,1334.96,1264.36,1224.5,1238.51,1252.11,1340.39
5109,01,08,21,1226.86,1153.96,1145.33,1140.97,1167.63,1239.82
5110,01,08,22,1141.4,1073.38,1063.54,1058.38,1133.89,1187.84
5111,01,08,23,1080.65,1007.73,1016.01,1008.4,1080.29,1167.04
5112,02,08,00,1051.45,981.67,993.5,991.73,1046.18,1129.7
5113,02,08,01,1042.27,977.37,975.8,988.25,1033.64,1106.72
5114,02,08,02,1052.47,1015.27,969.97,999.91,1040.86,1099.94
5115,02,08,03,1085.62,1035.09,950.33,1048.22,1073.08,1125.17
5116,02,08,04,1222.63,1164.85,974.48,1183.65,1176.07,1252.04
5117,02,08,05,1419.59,1330.23,1067.7,1356.73,1350.8,1413.32
5118,02,08,06,1558.04,1461.27,1166.15,1476.38,1468.56,1517.11
5119,02,08,07,1632.57,1547.64,1255.53,1579.74,1518.89,1572.18
5120,02,08,08,1683.23,1602.55,1313.84,1661.47,1549.93,1618.01
5121,02,08,09,1687.18,1611.33,1343.37,1649.23,1563.41,1625.1
5122,02,08,10,1667.46,1597.5,1372.73,1583.82,1564.91,1603.53
5123,02,08,11,1654.65,1578.42,1376.22,1564.67,1561.26,1601.45
5124,02,08,12,1629.58,1533.87,1372.33,1540.91,1538.29,1606.07
5125,02,08,13,1597.78,1490.71,1361.69,1534.46,1524.41,1570.05
5126,02,08,14,1574.17,1475.2,1354.04,1552.95,1518.57,1570.27
5127,02,08,15,1588.72,1523.8,1448.87,1573.83,1579.88,1634.16
5128,02,08,16,1564.68,1509.83,1460.52,1566.17,1580.88,1608.09
5129,02,08,17,1496.68,1428.88,1389.42,1498.13,1453.62,1529.93
5130,02,08,18,1414.96,1338.64,1322.08,1406.98,1389.9,1457.4
5131,02,08,19,1375.18,1299.69,1298.96,1365.96,1353.56,1415.47
5132,02,08,20,1336.46,1250.21,1235.99,1292.43,1315.52,1339.96
5133,02,08,21,1223.83,1152.31,1137.12,1174.77,1212.41,1256.43
5134,02,08,22,1131.24,1067.14,1045.81,1088.6,1133.32,1228.39
5135,02,08,23,1068.58,1000.06,998.09,1033.23,1094.68,1220.02
5136,03,08,00,1066.92,967.01,978.74,1017.83,1058.51,1185.42
5137,03,08,01,1053.92,959.69,965.36,1005.05,1036.46,1142.99
5138,03,08,02,1066.08,957.22,981.77,1018.0,1037.06,1108.39
5139,03,08,03,1096.13,938.96,1021.94,1062.68,1082.69,1129.99
5140,03,08,04,1207.58,987.25,1162.15,1199.78,1192.19,1251.31
5141,03,08,05,1417.6,1093.16,1368.63,1371.25,1360.71,1424.81
5142,03,08,06,1569.01,1233.32,1504.48,1497.34,1492.14,1517.71
5143,03,08,07,1640.61,1341.98,1569.83,1576.3,1562.76,1577.69
5144,03,08,08,1679.82,1405.56,1616.49,1606.43,1605.78,1608.52
5145,03,08,09,1671.99,1418.53,1603.55,1599.09,1601.61,1627.14
5146,03,08,10,1649.59,1412.73,1572.98,1603.43,1623.68,1645.65
5147,03,08,11,1642.36,1392.22,1560.77,1604.23,1690.13,1653.45
5148,03,08,12,1612.5,1363.09,1541.76,1562.51,1684.09,1641.11
5149,03,08,13,1585.34,1355.57,1517.27,1533.3,1639.6,1587.01
5150,03,08,14,1584.15,1360.23,1510.06,1523.38,1608.02,1586.78
5151,03,08,15,1597.79,1420.69,1582.66,1595.51,1625.84,1650.62
5152,03,08,16,1564.73,1422.27,1576.77,1588.08,1598.25,1621.94
5153,03,08,17,1484.45,1347.4,1488.18,1504.74,1516.92,1538.72
5154,03,08,18,1389.44,1286.77,1399.5,1415.96,1432.99,1474.76
5155,03,08,19,1374.74,1264.57,1348.51,1376.78,1377.61,1417.05
5156,03,08,20,1326.16,1230.6,1270.03,1301.11,1352.16,1345.59
5157,03,08,21,1204.24,1138.24,1156.17,1184.32,1257.7,1274.55
5158,03,08,22,1140.05,1073.97,1079.04,1098.31,1169.36,1200.11
5159,03,08,23,1075.81,1022.69,1023.76,1046.43,1113.08,1167.21
5160,04,08,00,1055.61,986.75,999.21,1019.99,1076.41,1150.22
5161,04,08,01,1034.94,967.83,998.04,1015.65,1054.76,1131.8
5162,04,08,02,1013.08,949.93,1012.05,1027.55,1053.66,1130.52
5163,04,08,03,1006.38,932.07,1040.88,1065.17,1078.12,1129.89
5164,04,08,04,1054.42,974.28,1186.09,1202.21,1210.06,1259.73
5165,04,08,05,1151.28,1067.27,1387.91,1394.43,1390.38,1418.27
5166,04,08,06,1267.19,1192.3,1521.0,1524.91,1533.2,1526.11
5167,04,08,07,1344.67,1291.85,1573.52,1588.73,1617.33,1588.51
5168,04,08,08,1406.4,1365.95,1582.54,1628.15,1668.31,1630.56
5169,04,08,09,1415.78,1378.24,1561.45,1627.68,1686.22,1654.8
5170,04,08,10,1407.07,1388.34,1524.17,1632.64,1693.2,1632.69
5171,04,08,11,1419.6,1365.8,1542.4,1630.76,1681.22,1633.71
5172,04,08,12,1402.85,1356.28,1536.12,1603.06,1670.43,1603.33
5173,04,08,13,1388.24,1339.33,1505.27,1559.9,1634.07,1532.94
5174,04,08,14,1386.05,1357.27,1508.4,1552.83,1601.37,1511.5
5175,04,08,15,1425.44,1439.32,1599.82,1618.14,1623.5,1570.35
5176,04,08,16,1424.74,1471.84,1581.33,1606.95,1619.55,1578.22
5177,04,08,17,1385.68,1397.94,1487.29,1525.01,1544.49,1494.07
5178,04,08,18,1332.2,1337.71,1394.73,1448.09,1478.95,1422.3
5179,04,08,19,1310.52,1307.91,1350.34,1397.72,1431.72,1364.43
5180,04,08,20,1283.44,1224.64,1273.43,1315.9,1363.88,1316.16
5181,04,08,21,1210.46,1119.15,1158.72,1198.54,1270.89,1274.5
5182,04,08,22,1136.43,1029.87,1082.56,1108.38,1184.75,1195.4
5183,04,08,23,1085.32,990.57,1029.43,1053.6,1124.4,1146.93
5184,05,08,00,1044.33,963.74,1002.41,1027.6,1073.53,1130.57
5185,05,08,01,1022.35,954.35,1007.62,1011.11,1049.69,1110.55
5186,05,08,02,1003.48,983.64,1017.8,1036.56,1048.28,1092.95
5187,05,08,03,960.19,1029.58,1059.44,1065.44,1078.66,1063.1
5188,05,08,04,975.48,1191.53,1192.59,1211.63,1207.15,1090.1
5189,05,08,05,1049.33,1391.35,1394.55,1398.03,1386.9,1175.62
5190,05,08,06,1163.5,1534.46,1513.59,1524.21,1513.2,1301.16
5191,05,08,07,1268.78,1618.38,1574.0,1602.61,1568.72,1388.11
5192,05,08,08,1332.75,1655.38,1575.19,1635.75,1615.07,1414.58
5193,05,08,09,1347.35,1663.83,1566.1,1629.83,1616.57,1445.75
5194,05,08,10,1350.77,1656.72,1607.92,1617.32,1616.97,1414.57
5195,05,08,11,1371.4,1649.43,1621.75,1615.87,1613.72,1416.4
5196,05,08,12,1365.83,1616.67,1597.53,1585.01,1586.11,1379.21
5197,05,08,13,1365.94,1591.21,1567.68,1563.41,1538.42,1367.48
5198,05,08,14,1379.12,1585.46,1553.36,1554.11,1537.36,1388.79
