,date,month,hour,2018_values,2019_values,2020_values,2021_values,2022_values,2023_values
2219,03,04,11,2910.78,2694.83,2598.23,2253.53,1566.77,2895.69
2220,03,04,12,2869.49,2633.26,2461.28,2224.0,1540.34,2824.0
2221,03,04,13,2769.49,2542.42,2393.38,2175.92,1565.01,2697.61
2222,03,04,14,2726.05,2560.19,2417.87,2288.9,1607.14,2615.48
2223,03,04,15,2866.23,2686.07,2593.69,2416.54,1708.43,2615.83
2224,03,04,16,2774.35,2582.61,2634.2,2378.35,1767.94,2558.52
2225,03,04,17,2639.01,2444.9,2444.42,2284.03,1714.4,2500.78
2226,03,04,18,2534.05,2394.87,2364.23,2286.57,1654.82,2472.88
2227,03,04,19,2402.43,2211.1,2271.94,2273.89,1561.47,2464.5
2228,03,04,20,2241.84,2011.83,2131.19,2189.57,1467.43,2442.87
2229,03,04,21,2075.61,1848.66,2006.73,2079.84,1383.41,2208.04
2230,03,04,22,1964.84,1748.2,1935.71,1913.4,1321.25,2170.6
2231,03,04,23,1883.68,1714.4,1881.29,1853.52,1259.55,2167.2
2232,04,04,00,1898.99,1654.16,1870.36,1843.75,1217.07,2141.29
2233,04,04,01,1922.86,1609.91,1856.0,1826.18,1219.65,2097.43
2234,04,04,02,1972.62,1638.94,1886.52,1832.57,1259.44,2124.36
2235,04,04,03,2096.24,1787.01,1931.98,1868.63,1342.45,2242.17
2236,04,04,04,2412.21,2148.76,2009.87,1917.71,1551.92,2560.89
2237,04,04,05,2707.2,2439.11,2144.44,2031.24,1752.98,2777.74
2238,04,04,06,2837.47,2516.91,2278.18,2237.17,1869.3,2844.36
2239,04,04,07,2771.13,2581.76,2310.33,2303.39,1949.76,2796.82
2240,04,04,08,2734.06,2629.69,2348.57,2353.9,2006.94,2872.22
2241,04,04,09,2694.64,2572.2,2401.66,2412.81,2026.58,2851.25
2242,04,04,10,2660.94,2467.02,2380.57,2387.53,2044.9,2779.93
2243,04,04,11,2698.58,2501.97,2340.38,2286.15,2037.06,2771.72
2244,04,04,12,2655.78,2467.01,2313.16,2256.51,2004.46,2735.99
2245,04,04,13,2545.01,2361.4,2295.69,2332.54,1960.63,2626.83
2246,04,04,14,2539.61,2341.8,2275.79,2412.43,1925.71,2562.89
2247,04,04,15,2696.71,2495.37,2457.6,2618.21,1987.91,2656.3
2248,04,04,16,2622.82,2465.75,2511.66,2671.99,1963.76,2612.18
2249,04,04,17,2506.05,2385.07,2363.6,2580.74,1890.47,2496.36
2250,04,04,18,2453.74,2353.08,2290.72,2566.72,1822.99,2464.69
2251,04,04,19,2342.28,2215.95,2181.69,2343.69,1694.32,2433.66
2252,04,04,20,2171.49,2030.17,2069.23,2288.3,1590.86,2336.09
2253,04,04,21,2050.64,1835.31,1919.8,2192.83,1497.18,2171.72
2254,04,04,22,1952.73,1727.69,1825.61,2106.78,1403.47,2139.96
2255,04,04,23,1915.91,1722.5,1758.61,2104.03,1350.36,2135.27
2256,05,04,00,1890.6,1729.69,1752.63,2001.97,1339.79,2080.06
2257,05,04,01,1871.64,1748.58,1762.21,2042.58,1324.24,2094.98
2258,05,04,02,1914.24,1765.25,1795.1,2048.09,1336.49,2094.06
2259,05,04,03,2038.16,1921.88,1847.45,2037.99,1425.16,2189.38
2260,05,04,04,2362.56,2247.17,1931.5,2147.06,1637.15,2544.43
2261,05,04,05,2691.79,2533.87,2058.27,2342.85,1860.74,2701.91
2262,05,04,06,2789.76,2621.62,2196.14,2576.14,1906.38,2795.08
2263,05,04,07,2814.44,2605.05,2344.71,2577.26,1916.31,2756.42
2264,05,04,08,2848.46,2602.05,2309.64,2678.97,1907.05,2837.01
2265,05,04,09,2832.07,2532.56,2307.25,2693.45,1878.37,2784.77
2266,05,04,10,2778.78,2378.49,2296.22,2709.45,1859.89,2688.37
2267,05,04,11,2815.86,2265.9,2209.06,2711.17,1846.4,2676.23
2268,05,04,12,2831.0,2149.53,2195.92,2733.99,1785.99,2608.08
2269,05,04,13,2809.92,2050.62,2119.96,2702.28,1749.46,2522.6
2270,05,04,14,2769.34,2069.42,2134.7,2635.93,1752.44,2428.97
2271,05,04,15,2792.02,2240.0,2363.46,2884.46,1845.16,2508.76
2272,05,04,16,2701.55,2214.33,2436.29,2886.81,1847.88,2448.47
2273,05,04,17,2554.15,2096.21,2335.78,2768.85,1795.89,2366.35
2274,05,04,18,2516.19,2074.21,2279.99,2689.97,1747.61,2336.9
2275,05,04,19,2462.76,1963.93,2202.16,2570.81,1656.18,2231.66
2276,05,04,20,2293.92,1797.59,2062.74,2457.22,1542.01,2189.3
2277,05,04,21,2116.04,1675.61,1961.13,2298.9,1438.78,2011.2
2278,05,04,22,2029.69,1591.63,1904.7,2188.76,1376.76,1926.21
2279,05,04,23,1997.37,1529.94,1869.78,2119.15,1327.09,1897.16
2280,06,04,00,1957.38,1505.4,1852.99,2134.28,1298.84,1863.46
2281,06,04,01,1963.49,1521.0,1870.58,2142.19,1307.43,1870.69
2282,06,04,02,2005.93,1540.28,1918.03,2315.73,1315.51,1891.37
2283,06,04,03,2171.21,1600.84,2083.47,2535.9,1407.88,1911.98
2284,06,04,04,2468.25,1718.06,2282.4,2792.62,1636.54,1952.86
2285,06,04,05,2771.39,1893.16,2498.39,3083.19,1868.25,2084.15
2286,06,04,06,2831.39,2035.4,2691.12,3184.62,1975.65,2278.36
2287,06,04,07,2799.67,2119.31,2700.0,3265.97,2009.94,2325.09
2288,06,04,08,2799.62,2108.11,2762.99,3200.73,2020.93,2271.43
2289,06,04,09,2779.02,2049.99,2757.15,3224.39,2003.9,2319.79
2290,06,04,10,2701.63,1992.58,2717.35,3271.22,1966.68,2223.99
2291,06,04,11,2583.06,1908.22,2677.55,3332.51,1923.23,2234.93
2292,06,04,12,2438.63,1880.23,2551.49,3215.83,1855.51,2274.46
2293,06,04,13,2333.78,1846.69,2459.34,3190.34,1827.27,2114.68
2294,06,04,14,2320.95,1865.77,2414.12,3097.32,1860.57,2222.84
2295,06,04,15,2464.98,2048.71,2557.18,3257.02,1934.59,2300.08
2296,06,04,16,2453.75,2103.01,2581.76,3187.85,1907.5,2295.4
2297,06,04,17,2310.41,2000.37,2424.99,2927.67,1801.96,2287.62
2298,06,04,18,2252.98,1980.07,2330.26,2880.75,1723.48,2266.93
2299,06,04,19,2177.76,1893.85,2279.74,2778.46,1622.61,2419.47
2300,06,04,20,2068.88,1781.71,2113.78,2649.38,1480.49,2363.57
2301,06,04,21,1947.75,1653.98,1983.56,2462.59,1401.45,2408.28
2302,06,04,22,1814.67,1581.88,1863.7,2387.2,1347.63,2284.69
2303,06,04,23,1747.37,1555.17,1795.3,2367.94,1312.71,2028.2
2304,07,04,00,1723.9,1561.25,1777.43,2334.65,1264.52,1777.61
2305,07,04,01,1706.12,1579.73,1804.47,2364.14,1226.22,1919.89
2306,07,04,02,1749.59,1602.26,1862.38,2396.87,1240.89,1799.75
2307,07,04,03,1808.89,1641.14,1974.61,2484.17,1335.4,1839.99
2308,07,04,04,1947.9,1708.62,2203.47,2821.79,1554.21,2073.24
2309,07,04,05,2047.24,1831.4,2461.87,3075.33,1756.08,2172.5
2310,07,04,06,2250.03,1928.39,2595.77,3076.72,1852.95,2252.3
2311,07,04,07,2317.05,1986.79,2614.68,3074.75,1870.96,2199.61
2312,07,04,08,2320.01,2002.9,2711.06,3188.54,1896.93,2134.75
2313,07,04,09,2273.09,1957.62,2646.95,3193.32,1911.86,2063.85
2314,07,04,10,2241.54,1903.0,2645.98,3120.09,1971.35,2187.98
2315,07,04,11,2135.74,1887.21,2634.51,3288.73,1944.07,2393.49
2316,07,04,12,2096.15,1854.24,2560.8,3273.58,1907.65,2306.76
2317,07,04,13,2070.95,1849.97,2464.65,3215.53,1818.58,2081.02
2318,07,04,14,2123.69,1895.87,2422.9,3213.85,1817.85,2291.9
2319,07,04,15,2264.56,2084.41,2564.45,3302.51,1893.73,2472.98
2320,07,04,16,2262.64,2098.19,2573.19,3159.6,1870.47,2506.38
2321,07,04,17,2106.23,2043.74,2452.09,2979.94,1809.66,2278.37
2322,07,04,18,2075.24,2020.28,2390.49,2908.38,1774.11,2191.38
2323,07,04,19,2040.19,1921.14,2311.19,2861.08,1664.99,2295.08
2324,07,04,20,1920.77,1782.17,2167.98,2656.07,1557.59,2145.59
2325,07,04,21,1820.66,1662.32,2000.56,2438.01,1457.83,1869.16
2326,07,04,22,1749.11,1612.79,1915.65,2267.78,1385.82,1813.81
2327,07,04,23,1699.93,1589.47,1859.35,2251.22,1348.79,1777.51
2328,08,04,00,1651.66,1565.65,1843.33,2305.98,1346.15,1704.06
2329,08,04,01,1641.99,1561.43,1845.89,2242.1,1327.25,1704.2
2330,08,04,02,1659.27,1596.44,1897.69,2326.42,1351.75,1705.1
2331,08,04,03,1704.76,1702.87,2020.57,2474.75,1426.81,1750.27
2332,08,04,04,1769.52,2058.5,2236.89,2784.51,1620.07,1818.63
2333,08,04,05,1890.68,2426.66,2530.84,3032.56,1803.66,1997.94
2334,08,04,06,2016.72,2572.08,2646.04,3189.55,1864.16,2068.17
2335,08,04,07,2085.42,2448.31,2633.99,3159.75,1873.34,2147.22
2336,08,04,08,2117.79,2502.09,2674.95,3271.5,1880.63,2099.23
2337,08,04,09,2089.19,2458.86,2665.0,3292.52,1904.32,2115.45
2338,08,04,10,2034.22,2414.18,2647.62,3359.75,1838.57,2058.89
2339,08,04,11,2001.27,2419.98,2625.95,3328.18,1826.14,1997.92
2340,08,04,12,1976.44,2328.36,2562.89,3282.36,1840.08,1986.48
2341,08,04,13,1971.16,2226.71,2425.14,3181.01,1780.33,1885.75
2342,08,04,14,2011.14,2330.75,2384.05,3171.21,1788.58,2010.4
2343,08,04,15,2186.94,2502.63,2503.52,3233.36,1833.94,2162.09
2344,08,04,16,2219.46,2456.23,2506.4,3211.0,1805.77,2062.78
2345,08,04,17,2154.73,2417.0,2383.57,3056.03,1760.32,2121.02
2346,08,04,18,2162.96,2379.8,2350.63,2963.37,1701.21,2115.59
2347,08,04,19,2079.26,2267.77,2259.14,2850.28,1618.04,2066.43
2348,08,04,20,1925.9,2023.56,2083.83,2686.12,1545.87,1885.63
2349,08,04,21,1809.51,1882.95,1933.29,2528.52,1470.19,1782.15
2350,08,04,22,1760.17,1767.68,1790.97,2495.68,1403.36,1709.62
2351,08,04,23,1733.35,1719.41,1738.63,2476.16,1356.33,1714.03
2352,09,04,00,1701.05,1672.08,1709.59,2415.05,1317.15,1664.89
2353,09,04,01,1711.8,1654.87,1703.16,2427.36,1304.66,1680.77
2354,09,04,02,1747.38,1692.81,1709.89,2432.15,1298.17,1683.81
2355,09,04,03,1906.85,1865.91,1753.53,2477.07,1300.38,1729.18
2356,09,04,04,2269.43,2181.2,1837.14,2825.87,1325.4,1760.49
2357,09,04,05,2646.07,2515.82,2003.89,3158.73,1439.27,1868.12
2358,09,04,06,2758.4,2576.95,2117.5,3295.58,1545.68,2004.92
2359,09,04,07,2763.18,2624.77,2176.79,3267.12,1622.6,2029.28
2360,09,04,08,2793.97,2781.51,2228.39,3276.29,1669.78,2004.72
2361,09,04,09,2771.26,2747.95,2220.7,3176.28,1652.63,1964.78
2362,09,04,10,2682.74,2670.24,2177.27,3107.4,1673.8,2028.49
2363,09,04,11,2686.83,2712.54,2151.56,3084.68,1664.14,2059.42
2364,09,04,12,2608.27,2637.07,2083.49,2932.07,1634.85,2091.04
2365,09,04,13,2483.75,2543.48,2027.44,2764.62,1592.69,2073.97
2366,09,04,14,2462.43,2508.24,2079.82,2754.43,1580.6,1950.34
2367,09,04,15,2644.47,2625.55,2289.69,2835.24,1654.6,2109.15
2368,09,04,16,2593.32,2589.91,2316.65,2774.98,1696.27,2127.28
2369,09,04,17,2471.45,2527.01,2194.12,2628.9,1662.33,2012.95
2370,09,04,18,0.0,2498.21,2155.39,2528.26,1628.6,1968.52
2371,09,04,19,2275.35,2356.0,2084.59,2470.97,1570.56,1982.06
2372,09,04,20,2113.53,2196.56,1990.97,2362.68,1475.26,1803.7
2373,09,04,21,1935.84,2062.65,1867.21,2253.44,1399.41,1785.5
2374,09,04,22,1835.58,1951.64,1772.94,2123.98,1353.25,1726.89
2375,09,04,23,1853.53,1921.91,1712.72,2044.34,1304.95,1676.62
2376,10,04,00,1804.01,1902.66,1700.73,2035.11,1268.58,1657.27
2377,10,04,01,1830.16,1909.46,1707.02,2025.97,1252.3,1682.21
2378,10,04,02,1870.64,1992.01,1738.38,2032.42,1258.82,1702.83
2379,10,04,03,2009.29,2125.37,1818.91,2058.16,1276.54,2036.62
2380,10,04,04,2395.49,2437.85,1867.28,2167.22,1293.48,1969.12
2381,10,04,05,2736.54,2755.76,1969.93,2322.7,1401.33,2096.26
2382,10,04,06,2520.35,2812.97,2094.93,2444.34,1505.35,2111.34
2383,10,04,07,1475.85,2782.86,2189.41,2473.2,1562.31,2381.33
2384,10,04,08,1524.9,2817.92,2273.31,2498.39,1630.84,2431.93
2385,10,04,09,1494.47,2811.69,2237.97,2466.85,1622.73,2774.16
2386,10,04,10,2010.08,2768.8,2197.43,2403.06,1618.89,2670.25
2387,10,04,11,2321.19,2809.22,2141.91,2349.6,1621.12,2613.15
2388,10,04,12,2263.47,2744.49,2067.63,2311.87,1579.48,2655.83
2389,10,04,13,2167.57,2649.96,2039.53,2268.83,1531.04,2598.54
2390,10,04,14,2397.36,2664.68,2069.88,2307.63,1557.96,2573.54
2391,10,04,15,2764.19,2815.9,2247.66,2496.68,1656.93,2629.64
2392,10,04,16,2692.41,2731.35,2279.2,2473.73,1698.87,2551.84
2393,10,04,17,2521.65,2621.69,2169.85,2351.16,1666.73,2568.1
2394,10,04,18,2507.18,2570.79,2102.9,2331.76,1627.4,2532.16
2395,10,04,19,2482.96,2464.81,2073.41,2296.21,1567.12,2360.98
2396,10,04,20,2256.96,2300.66,1963.14,2216.5,1474.84,2384.08
2397,10,04,21,2045.15,2124.42,1852.15,2161.61,1387.2,2449.72
2398,10,04,22,1927.74,2021.35,1786.5,2172.18,1312.8,2422.26
2399,10,04,23,1901.74,1999.93,1745.02,2082.67,1272.02,2376.9
2400,11,04,00,1917.6,1973.49,1729.33,2034.87,1250.55,2263.86
2401,11,04,01,1917.11,1980.77,1724.57,2022.5,1255.22,2181.06
2402,11,04,02,1931.92,2011.54,1752.41,2040.32,1275.38,2224.98
2403,11,04,03,2059.74,2160.52,1795.91,2096.62,1366.45,2133.64
2404,11,04,04,2408.19,2481.08,1836.69,2295.16,1511.1,2397.38
2405,11,04,05,2726.56,2804.07,1952.25,2464.81,1695.16,2650.6
2406,11,04,06,2812.89,2911.29,2102.5,2627.64,1795.99,2785.13
2407,11,04,07,2812.65,2901.73,2209.62,2840.03,1844.4,2837.79
2408,11,04,08,2820.9,2935.02,2234.13,2897.9,1844.83,2890.9
2409,11,04,09,2795.91,2913.54,2258.86,2923.31,1801.45,2929.82
2410,11,04,10,2721.68,2831.51,2319.92,2924.94,1764.91,2933.88
2411,11,04,11,2777.62,2855.54,2308.69,2891.17,1743.79,3006.95
2412,11,04,12,2727.91,2769.09,2234.52,2775.17,1704.39,2935.29
2413,11,04,13,2613.96,2665.26,2167.46,2680.52,1663.57,2760.62
2414,11,04,14,2567.48,2651.96,2202.06,2733.02,1664.64,2601.12
2415,11,04,15,2638.62,2756.33,2373.71,2923.91,1731.32,2570.05
2416,11,04,16,2569.06,2657.61,2354.74,2920.07,1761.58,2635.21
2417,11,04,17,2426.01,2551.0,2217.05,2697.12,1722.68,2449.05
2418,11,04,18,2357.1,2517.32,2147.86,2574.09,1674.86,2397.98
2419,11,04,19,2301.93,2460.77,2067.97,2456.05,1630.8,2295.12
2420,11,04,20,2152.87,2278.23,1949.38,2453.88,1540.52,2140.3
2421,11,04,21,1970.34,2109.68,1812.71,2346.07,1451.71,2051.11
2422,11,04,22,1874.63,2001.25,1758.06,2402.8,1377.84,2016.3
2423,11,04,23,1844.55,1980.76,1707.17,2258.88,1343.94,1959.19
2424,12,04,00,1822.28,1963.5,1662.36,2202.45,1316.84,1958.62
2425,12,04,01,1837.01,1959.14,1641.79,2236.27,1325.53,2006.42
2426,12,04,02,1898.25,2012.9,1663.6,2301.4,1354.84,2138.4
2427,12,04,03,2060.1,2149.85,1688.34,2384.93,1440.73,2329.02
2428,12,04,04,2376.5,2447.39,1727.86,2704.29,1603.89,2635.77
2429,12,04,05,2746.58,2761.25,1830.29,3005.66,1744.56,2907.49
2430,12,04,06,2814.76,2846.68,1961.61,3190.23,1811.75,2954.55
2431,12,04,07,2787.24,2816.44,2045.99,3229.8,1809.58,3021.39
2432,12,04,08,2825.79,2843.67,2044.61,3248.45,1794.48,2982.26
2433,12,04,09,2816.7,2821.43,2021.98,3176.67,1770.29,2782.65
2434,12,04,10,2743.04,2680.37,1998.37,3103.16,1753.63,2794.65
2435,12,04,11,2777.49,2620.24,1959.19,3009.81,1731.02,2854.21
2436,12,04,12,2667.62,2517.31,1893.01,3194.25,1663.68,2879.75
2437,12,04,13,2512.11,2445.72,1891.9,3056.6,1646.81,2812.13
2438,12,04,14,2470.34,2454.33,1944.07,2939.74,1658.98,2805.93
2439,12,04,15,2592.17,2582.75,2134.13,3158.34,1759.85,2914.65
2440,12,04,16,2569.11,2541.05,2198.42,3179.38,1777.17,2718.68
2441,12,04,17,2458.01,2394.84,2067.24,2945.52,1737.13,2544.7
2442,12,04,18,2444.07,2317.05,2015.42,2876.48,1689.95,2429.43
2443,12,04,19,2327.71,2258.98,1983.71,2743.79,1602.38,2310.7
2444,12,04,20,2153.21,2107.94,1863.25,2522.24,1506.69,2240.2
2445,12,04,21,2015.66,1981.4,1761.65,2417.89,1395.39,2112.24
2446,12,04,22,1919.7,1873.58,1703.01,2350.34,1329.79,2047.23
2447,12,04,23,1886.15,1841.5,1669.14,2401.29,1270.01,2035.63
2448,13,04,00,1837.19,1802.63,1702.54,2310.03,1239.77,2047.42
2449,13,04,01,1813.4,1799.41,1758.38,2281.32,1250.63,2055.02
2450,13,04,02,1866.11,1822.97,1788.5,2330.31,1269.07,2059.77
2451,13,04,03,2021.26,1864.49,1800.27,2475.97,1328.77,2130.12
2452,13,04,04,2320.61,1938.1,1887.99,2821.51,1476.46,2601.65
2453,13,04,05,2646.51,2055.35,1989.05,3042.6,1633.24,2910.95
2454,13,04,06,2748.83,2172.12,2132.8,3205.99,1745.25,2827.73
2455,13,04,07,2734.08,2211.15,2219.1,3227.47,1775.65,2764.77
2456,13,04,08,2740.76,2256.71,2240.81,3306.35,1789.73,2766.67
2457,13,04,09,2722.28,2272.51,2250.46,3274.69,1775.58,2846.25
2458,13,04,10,2581.16,2215.77,2224.98,3178.53,1751.01,2724.05
2459,13,04,11,2516.93,2176.02,2135.84,3094.33,1780.15,2805.76
2460,13,04,12,2382.29,2157.53,2146.37,3075.19,1718.76,2889.89
2461,13,04,13,2299.68,2149.07,2112.02,3001.5,1667.21,2865.25
2462,13,04,14,2291.69,2138.0,2125.21,3035.56,1654.55,2906.46
2463,13,04,15,2413.29,2285.71,2348.65,3196.35,1725.47,2921.82
2464,13,04,16,2393.85,2309.36,2388.77,3039.53,1726.48,2899.22
2465,13,04,17,2242.53,2138.94,2246.5,2874.41,1700.91,2722.06
2466,13,04,18,2188.76,2092.47,2189.93,2759.78,1641.96,2653.31
2467,13,04,19,2127.32,2092.96,2176.02,2701.29,1550.65,2625.36
2468,13,04,20,1988.11,1987.22,2077.21,2557.66,1439.8,2412.33
2469,13,04,21,1869.72,1869.08,1947.88,2317.81,1345.48,2181.61
2470,13,04,22,1761.76,1796.98,1862.2,2256.32,1275.47,2101.4
2471,13,04,23,1684.7,1747.39,1837.0,2265.41,1212.17,2091.84
2472,14,04,00,1687.73,1728.04,1848.64,2252.68,1173.22,2018.32
2473,14,04,01,1680.59,1718.66,1855.6,2269.8,1157.61,2036.5
2474,14,04,02,1686.58,1742.88,1912.09,2329.49,1151.74,2025.16
2475,14,04,03,1730.32,1781.48,2039.2,2458.01,1172.27,2134.58
2476,14,04,04,1799.65,1845.57,2293.11,2741.56,1228.31,2387.72
2477,14,04,05,1983.91,2003.34,2637.11,3170.93,1332.31,2686.15
2478,14,04,06,2106.12,2129.77,2711.6,3018.76,1463.01,2777.0
2479,14,04,07,2178.75,2252.93,2703.53,3056.73,1541.29,2741.05
2480,14,04,08,2215.37,2231.7,2805.85,3155.61,1590.14,2778.98
2481,14,04,09,2181.69,2196.35,2832.64,3120.48,1586.02,2716.3
2482,14,04,10,2124.8,2153.82,2770.77,3031.67,1534.5,2622.61
2483,14,04,11,2119.15,2128.57,2758.27,2990.44,1492.43,2538.95
2484,14,04,12,2117.52,2095.11,2637.97,2948.13,1484.06,2432.16
2485,14,04,13,2082.68,2071.25,2540.44,2834.4,1482.93,2388.92
2486,14,04,14,2114.38,2084.67,2502.98,2871.48,1491.95,2399.71
2487,14,04,15,2292.02,2269.62,2665.56,3020.55,1572.33,2524.37
2488,14,04,16,2276.43,2314.94,2659.99,2868.8,1605.91,2439.52
2489,14,04,17,2143.02,2188.02,2511.1,2780.82,1587.2,2294.16
2490,14,04,18,2061.07,2149.95,2443.84,2682.7,1540.9,2192.68
2491,14,04,19,1997.23,2139.81,2370.41,2613.69,1470.83,2127.27
2492,14,04,20,1875.04,2053.21,2212.45,2528.57,1398.4,2055.16
2493,14,04,21,1745.2,1945.21,2012.46,2317.28,1317.45,1938.61
2494,14,04,22,1642.34,1858.32,1890.7,2184.12,1243.6,1887.44
2495,14,04,23,1587.9,1840.03,1867.13,2208.31,1187.2,1858.21
2496,15,04,00,1575.6,1831.86,1877.56,2238.86,1152.64,1823.96
2497,15,04,01,1575.35,1837.47,1879.3,2255.76,1140.87,1832.92
2498,15,04,02,1589.04,1897.32,1864.77,2311.38,1144.54,1749.38
2499,15,04,03,1640.96,1999.05,2029.7,2442.58,1163.2,1825.14
2500,15,04,04,1725.94,2243.58,2288.76,2735.33,1224.74,1853.08
2501,15,04,05,1873.91,2601.06,2594.2,2998.97,1318.04,2001.03
2502,15,04,06,2030.77,2747.75,2741.89,3108.12,1451.82,2157.26
2503,15,04,07,2125.0,2692.98,2714.24,3071.47,1534.85,2230.88
2504,15,04,08,2138.2,2765.65,2784.16,3055.62,1593.34,2302.3
2505,15,04,09,2127.36,2770.58,2794.13,3025.51,1615.59,2256.28
2506,15,04,10,2099.64,2721.62,2737.42,3002.29,1607.91,2225.34
2507,15,04,11,2101.59,2705.17,2681.88,3045.22,1581.09,2161.2
2508,15,04,12,2087.52,2628.48,2580.21,2942.82,1554.06,2175.01
2509,15,04,13,2091.84,2503.7,2465.39,2840.26,1531.66,2169.23
2510,15,04,14,2136.37,2455.17,2432.42,2807.34,1553.89,2219.36
2511,15,04,15,2332.17,2567.37,2609.29,2927.68,1603.02,2368.14
2512,15,04,16,2328.48,2531.98,2579.5,2868.96,1628.65,2321.57
2513,15,04,17,2214.17,2443.23,2456.7,2735.69,1596.7,2182.66
2514,15,04,18,2154.01,2350.19,2395.66,2642.95,1566.01,2096.97
2515,15,04,19,2065.06,2299.96,2305.49,2623.97,1510.42,2035.87
2516,15,04,20,1921.98,2186.63,2141.46,2449.44,1462.65,1944.65
2517,15,04,21,1807.42,2024.6,1974.72,2292.87,1389.65,1855.86
2518,15,04,22,1764.18,1932.52,1875.87,2185.28,1317.18,1793.74
2519,15,04,23,1737.69,1912.12,1815.85,2160.92,1275.94,1774.61
2520,16,04,00,1723.4,1898.5,1766.12,2150.34,1255.39,1676.6
2521,16,04,01,1736.09,1912.3,1819.4,2166.41,1255.32,1733.92
2522,16,04,02,1781.17,1974.61,1853.72,2225.08,1255.47,1712.9
2523,16,04,03,1940.97,2076.91,1994.48,2365.95,1275.37,1728.07
2524,16,04,04,2283.85,2298.21,2226.3,2661.7,1311.03,1779.5
2525,16,04,05,2640.93,2602.62,2566.47,2886.82,1389.58,1921.15
2526,16,04,06,2799.51,2737.44,2700.94,2959.81,1457.79,2074.33
2527,16,04,07,2791.45,2715.64,2686.11,2946.44,1490.57,2140.2
2528,16,04,08,2798.91,2793.16,2763.79,2992.24,1508.43,2029.7
2529,16,04,09,2781.33,2792.82,2729.32,2982.45,1485.73,2145.28
2530,16,04,10,2698.52,2700.96,2684.03,2839.76,1461.82,2116.67
2531,16,04,11,2731.01,2707.49,2670.71,2719.57,1436.46,2086.07
2532,16,04,12,2666.66,2649.39,2593.81,2592.88,1400.2,2072.48
2533,16,04,13,2569.4,2571.57,2488.24,2520.73,1370.36,2080.8
2534,16,04,14,2533.37,2498.68,2469.99,2549.57,1391.45,2084.92
2535,16,04,15,2709.15,2564.76,2649.54,2752.33,1464.76,2252.82
2536,16,04,16,2621.56,2547.16,2581.84,2788.25,1521.48,2284.55
2537,16,04,17,2493.87,2454.57,2473.5,2655.85,1512.89,2157.93
2538,16,04,18,2412.56,2379.51,2383.84,2502.2,1505.31,2118.55
2539,16,04,19,2322.27,2354.33,2387.6,2462.26,1466.37,2092.46
2540,16,04,20,2131.66,2152.61,2216.3,2317.15,1399.51,1994.51
2541,16,04,21,1944.35,2051.51,2051.87,2113.18,1333.2,1908.34
2542,16,04,22,1827.22,1921.51,1985.13,2025.63,1261.0,1871.46
2543,16,04,23,1753.31,1869.85,1944.14,1984.28,1219.87,1851.35
2544,17,04,00,1758.07,1845.84,1939.37,1954.07,1194.7,1830.93
2545,17,04,01,1785.02,1864.17,1906.15,1932.35,1183.14,1833.59
2546,17,04,02,1850.01,1920.56,1966.48,1933.69,1184.65,1844.49
2547,17,04,03,2000.29,2046.41,2094.33,1988.38,1193.2,1989.02
2548,17,04,04,2316.74,2276.27,2339.51,2075.96,1212.93,2264.29
2549,17,04,05,2668.4,2545.11,2677.61,2239.84,1288.91,2535.22
2550,17,04,06,2793.85,2733.17,2760.25,2385.98,1368.17,2643.49
2551,17,04,07,2729.46,2713.94,2745.58,2438.02,1416.94,2622.94
2552,17,04,08,2740.84,2731.22,2769.28,2451.05,1447.14,2625.53
2553,17,04,09,2703.07,2720.27,2757.97,2426.96,1452.5,2553.78
2554,17,04,10,2643.15,2656.85,2652.16,2391.48,1451.06,2564.93
2555,17,04,11,2661.09,2633.63,2558.94,2307.55,1412.24,2605.4
2556,17,04,12,2608.19,2557.67,2474.39,2291.04,1363.48,2479.25
2557,17,04,13,2527.05,2460.7,2365.91,2245.38,1348.35,2642.85
2558,17,04,14,2498.68,2392.34,2342.84,2300.4,1347.25,2639.67
2559,17,04,15,2639.65,2467.57,2454.93,2467.77,1416.22,2626.79
2560,17,04,16,2562.45,2432.4,2488.43,2438.69,1460.41,2614.72
2561,17,04,17,2435.28,2336.09,2331.5,2299.02,1450.12,2401.39
2562,17,04,18,2386.3,2285.49,2218.75,2229.56,1451.03,2276.35
2563,17,04,19,2306.09,2249.79,2218.9,2165.83,1430.36,2245.58
2564,17,04,20,2100.43,2103.91,2092.12,2046.16,1364.93,2139.73
2565,17,04,21,1925.84,1951.26,1937.89,1975.56,1291.97,2023.36
2566,17,04,22,1802.22,1834.19,1850.94,1915.18,1222.34,1875.0
2567,17,04,23,1757.27,1762.94,1811.52,1867.64,1183.94,1893.96
2568,18,04,00,1727.92,1713.62,1780.53,1841.66,1159.24,1888.87
2569,18,04,01,1735.28,1713.15,1754.62,1834.55,1156.56,1886.61
2570,18,04,02,1803.69,1724.81,1777.08,1849.4,1169.02,1971.28
2571,18,04,03,1948.3,1763.78,1819.5,1906.18,1191.54,2046.88
2572,18,04,04,2262.19,1818.44,1865.5,1970.39,1234.17,2302.37
2573,18,04,05,2538.9,1951.1,2012.86,2100.61,1313.88,2593.8
2574,18,04,06,2684.23,2128.53,2147.37,2224.86,1414.15,2603.5
2575,18,04,07,2677.49,2174.83,2207.58,2293.24,1468.35,2550.26
2576,18,04,08,2731.14,2161.82,2250.07,2313.66,1487.02,2827.3
