,date,month,hour,covariance_value_with_DK1,covariance_value_with_DK2,strength_with_DK1,strength_with_DK2
1075,14.0,2.0,19.0,0.36278055546256643,0.26830335590894683,moderate positive,weak positive
1076,14.0,2.0,20.0,0.32641568134332793,0.019577649981731393,moderate positive,weak positive
1077,14.0,2.0,21.0,0.2880496049692052,-0.0890912833124348,weak positive,weak negative
1078,14.0,2.0,22.0,0.2293522858748131,-0.18050249762377843,weak positive,weak negative
1079,14.0,2.0,23.0,0.19880913123441607,-0.35747836239497727,weak positive,moderate negative
1080,15.0,2.0,0.0,0.1883221180840653,-0.41467526232783763,weak positive,moderate negative
1081,15.0,2.0,1.0,0.19516981691466728,-0.41453396699033324,weak positive,moderate negative
1082,15.0,2.0,2.0,0.2513580217263447,-0.3150503585336486,weak positive,moderate negative
1083,15.0,2.0,3.0,0.23235269282374804,-0.25298631880768935,weak positive,weak negative
1084,15.0,2.0,4.0,0.22280586544229852,-0.16024013389813457,weak positive,weak negative
1085,15.0,2.0,5.0,0.2752377740015277,-0.112421443553537,weak positive,weak negative
1086,15.0,2.0,6.0,0.2871675287758986,-0.05362146855043828,weak positive,weak negative
1087,15.0,2.0,7.0,0.2905304675689578,-0.031094981074248677,weak positive,weak negative
1088,15.0,2.0,8.0,0.2538188332848857,-0.09508674111466124,weak positive,weak negative
1089,15.0,2.0,9.0,0.16620322547311275,-0.12580118331420995,weak positive,weak negative
1090,15.0,2.0,10.0,0.17255971453088872,-0.1615810726783245,weak positive,weak negative
1091,15.0,2.0,11.0,0.14965779153024306,-0.21563446498802671,weak positive,weak negative
1092,15.0,2.0,12.0,0.16242183415068365,-0.2538010343204801,weak positive,weak negative
1093,15.0,2.0,13.0,0.16932055203897373,-0.2674272623844272,weak positive,weak negative
1094,15.0,2.0,14.0,0.16471547196643405,-0.3259168321283833,weak positive,moderate negative
1095,15.0,2.0,15.0,0.19973216254416135,-0.29916593556536986,weak positive,weak negative
1096,15.0,2.0,16.0,0.24491563892680399,-0.2126586585055057,weak positive,weak negative
1097,15.0,2.0,17.0,0.26295555143763105,-0.09817006970595715,weak positive,weak negative
1098,15.0,2.0,18.0,0.2530543190875723,-0.10284312208313892,weak positive,weak negative
1099,15.0,2.0,19.0,0.22439317725027347,-0.17125661758398814,weak positive,weak negative
1100,15.0,2.0,20.0,0.1544535485195468,-0.11098830821160652,weak positive,weak negative
1101,15.0,2.0,21.0,0.1748495991221865,-0.11492033590861926,weak positive,weak negative
1102,15.0,2.0,22.0,0.12519079141711562,-0.2129951468052169,weak positive,weak negative
1103,15.0,2.0,23.0,0.037289371937015064,-0.34449392967728876,weak positive,moderate negative
1104,16.0,2.0,0.0,0.013989617738053767,-0.43259617846378284,weak positive,moderate negative
1105,16.0,2.0,1.0,0.052390885226886036,-0.4834603216220102,weak positive,moderate negative
1106,16.0,2.0,2.0,-0.05820384970329458,0.4288771741828282,weak negative,moderate positive
1107,16.0,2.0,3.0,-0.09205537521534374,0.3153939242415411,weak negative,moderate positive
1108,16.0,2.0,4.0,-0.1591818104025586,0.24609257726217015,weak negative,weak positive
1109,16.0,2.0,5.0,-0.09151321644881745,0.2701468985723979,weak negative,weak positive
1110,16.0,2.0,6.0,0.05493949254972963,-0.31637431960749496,weak positive,moderate negative
1111,16.0,2.0,7.0,0.06107462238495637,-0.3073215032144209,weak positive,moderate negative
1112,16.0,2.0,8.0,0.07275831967715471,-0.2729661891915802,weak positive,weak negative
1113,16.0,2.0,9.0,0.06512488002450204,-0.35934586288516773,weak positive,moderate negative
1114,16.0,2.0,10.0,0.014730499844848158,-0.4094516504282899,weak positive,moderate negative
1115,16.0,2.0,11.0,-0.02850635709525961,-0.41978551373479395,weak negative,moderate negative
1116,16.0,2.0,12.0,-0.09187038198220665,-0.4923618627401187,weak negative,moderate negative
1117,16.0,2.0,13.0,-0.11250201379591707,-0.5306909051954025,weak negative,strong negative
1118,16.0,2.0,14.0,0.06801776611484545,0.5635081025919018,weak positive,strong positive
1119,16.0,2.0,15.0,-0.005863096821931604,0.5263637674164635,weak negative,strong positive
1120,16.0,2.0,16.0,-0.027982309065382217,0.40103327575507197,weak negative,moderate positive
1121,16.0,2.0,17.0,-0.06973857466855732,0.2736561157160883,weak negative,weak positive
1122,16.0,2.0,18.0,-0.05002692808661695,0.19815523957090087,weak negative,weak positive
1123,16.0,2.0,19.0,-0.028703233374378113,0.29943039510240466,weak negative,weak positive
1124,16.0,2.0,20.0,-0.01247213610118842,0.313598542024553,weak negative,moderate positive
1125,16.0,2.0,21.0,-0.025088803033896392,0.31523141988938974,weak negative,moderate positive
1126,16.0,2.0,22.0,0.04777934843736563,0.3946470930004399,weak positive,moderate positive
1127,16.0,2.0,23.0,0.22052617984786993,0.5217107473174003,weak positive,strong positive
1128,17.0,2.0,0.0,0.2595416902640493,0.603035099805096,weak positive,strong positive
1129,17.0,2.0,1.0,0.27299330016511714,0.6551186892746838,weak positive,strong positive
1130,17.0,2.0,2.0,0.26193593589457775,0.5985936719051949,weak positive,strong positive
1131,17.0,2.0,3.0,0.2721297350331787,0.5087067379052096,weak positive,strong positive
1132,17.0,2.0,4.0,0.2467994388331444,0.5277897989652499,weak positive,strong positive
1133,17.0,2.0,5.0,0.27349877530757616,0.5822087395509147,weak positive,strong positive
1134,17.0,2.0,6.0,0.3382310851043173,0.6343228689736277,moderate positive,strong positive
1135,17.0,2.0,7.0,0.3256143135153874,0.6182626344918563,moderate positive,strong positive
1136,17.0,2.0,8.0,0.2591464207546165,0.5837367105795621,weak positive,strong positive
1137,17.0,2.0,9.0,0.2845224231407448,0.6031089794508919,weak positive,strong positive
1138,17.0,2.0,10.0,0.2860997560857969,0.5246192350862114,weak positive,strong positive
1139,17.0,2.0,11.0,0.26295654893026976,0.533949175280259,weak positive,strong positive
1140,17.0,2.0,12.0,0.22872098860794954,0.5787089010897537,weak positive,strong positive
1141,17.0,2.0,13.0,0.2107668553402558,0.552078156576704,weak positive,strong positive
1142,17.0,2.0,14.0,0.2316447666950351,0.48399356527738097,weak positive,moderate positive
1143,17.0,2.0,15.0,0.17674978714261558,0.4039492483587618,weak positive,moderate positive
1144,17.0,2.0,16.0,0.04020023705888455,0.21693166960012447,weak positive,weak positive
1145,17.0,2.0,17.0,-0.02948563128406228,0.07114752293134385,weak negative,weak positive
1146,17.0,2.0,18.0,-0.019195682826953737,0.05562174586499641,weak negative,weak positive
1147,17.0,2.0,19.0,0.011766216798236084,0.1147079562224877,weak positive,weak positive
1148,17.0,2.0,20.0,0.021739948140042487,0.17414725539334958,weak positive,weak positive
1149,17.0,2.0,21.0,0.06946678486093658,0.27765375903356737,weak positive,weak positive
1150,17.0,2.0,22.0,0.1581605145285722,0.37041594068910133,weak positive,moderate positive
1151,17.0,2.0,23.0,0.203774477385888,0.6301637864294218,weak positive,strong positive
1152,18.0,2.0,0.0,0.2180209155286731,0.6458818068471252,weak positive,strong positive
1153,18.0,2.0,1.0,0.18169746752320998,0.6656365872133521,weak positive,strong positive
1154,18.0,2.0,2.0,0.11834997751308274,0.597270893217029,weak positive,strong positive
1155,18.0,2.0,3.0,0.061992331450954175,0.5643284569725155,weak positive,strong positive
1156,18.0,2.0,4.0,0.05608735216501477,0.41922684882129135,weak positive,moderate positive
1157,18.0,2.0,5.0,-0.1361171433296846,0.09272479162828223,weak negative,weak positive
1158,18.0,2.0,6.0,-0.2064988669123611,0.026864072987432486,weak negative,weak positive
1159,18.0,2.0,7.0,-0.21256741137018634,0.015131990510035775,weak negative,weak positive
1160,18.0,2.0,8.0,-0.18159154403637706,-0.016912519882610333,weak negative,weak negative
1161,18.0,2.0,9.0,-0.19182842765439537,0.050550297000817535,weak negative,weak positive
1162,18.0,2.0,10.0,-0.17835694028896618,0.06939560398979283,weak negative,weak positive
1163,18.0,2.0,11.0,-0.18057836990344386,0.1141077306052028,weak negative,weak positive
1164,18.0,2.0,12.0,-0.19103632381886704,0.12608629309293062,weak negative,weak positive
1165,18.0,2.0,13.0,-0.19216091462137744,0.12634517735034428,weak negative,weak positive
1166,18.0,2.0,14.0,-0.1957454896619227,0.15996088915269197,weak negative,weak positive
1167,18.0,2.0,15.0,-0.19507683119272715,0.18736114201383253,weak negative,weak positive
1168,18.0,2.0,16.0,-0.283084323051142,-0.0540733663011983,weak negative,weak negative
1169,18.0,2.0,17.0,-0.2975751466040216,-0.19010216420639625,weak negative,weak negative
1170,18.0,2.0,18.0,-0.3278828663102072,-0.2578506438956193,moderate negative,weak negative
1171,18.0,2.0,19.0,-0.3102776149859575,-0.1461573169472855,moderate negative,weak negative
1172,18.0,2.0,20.0,-0.2507575879533938,-0.02517402192760093,weak negative,weak negative
1173,18.0,2.0,21.0,-0.15971967832192108,0.2694765083042635,weak negative,weak positive
1174,18.0,2.0,22.0,-0.11541733924560454,0.4523214029376709,weak negative,moderate positive
1175,18.0,2.0,23.0,-0.1411666381920368,0.7164490050965663,weak negative,very strong positive
1176,19.0,2.0,0.0,-0.12307816099599304,0.7671961942431409,weak negative,very strong positive
1177,19.0,2.0,1.0,-0.11504127959986127,0.7440871632034483,weak negative,very strong positive
1178,19.0,2.0,2.0,-0.18786384072442888,0.620363785969997,weak negative,strong positive
1179,19.0,2.0,3.0,-0.20859320515519658,0.46168706047637353,weak negative,moderate positive
1180,19.0,2.0,4.0,-0.35495465677382276,-0.2658633904902274,moderate negative,weak negative
1181,19.0,2.0,5.0,-0.5481500644355033,-0.7386894031625102,strong negative,very strong negative
1182,19.0,2.0,6.0,-0.6320008934526719,-0.8020605341088982,strong negative,very strong negative
1183,19.0,2.0,7.0,-0.6500711617489021,-0.8588561147070548,strong negative,very strong negative
1184,19.0,2.0,8.0,-0.6528614844297229,-0.8303227137577149,strong negative,very strong negative
1185,19.0,2.0,9.0,-0.6514198774956246,-0.8018721397261548,strong negative,very strong negative
1186,19.0,2.0,10.0,-0.6784634622230674,-0.7529645320061449,strong negative,very strong negative
1187,19.0,2.0,11.0,-0.6668320542065607,-0.7646654222026305,strong negative,very strong negative
1188,19.0,2.0,12.0,-0.6478163741647199,-0.819769013519756,strong negative,very strong negative
1189,19.0,2.0,13.0,-0.7137310288362757,-0.835771750136213,very strong negative,very strong negative
1190,19.0,2.0,14.0,-0.7582421028652431,-0.8130860324059691,very strong negative,very strong negative
1191,19.0,2.0,15.0,-0.7243076530602559,-0.7580216738690946,very strong negative,very strong negative
1192,19.0,2.0,16.0,-0.6307142323271444,-0.8455563828591455,strong negative,very strong negative
1193,19.0,2.0,17.0,-0.6101511840670637,-0.7924995944917603,strong negative,very strong negative
1194,19.0,2.0,18.0,-0.6050457283715096,-0.7756301962835968,strong negative,very strong negative
1195,19.0,2.0,19.0,-0.4712414914117696,-0.711150379340069,moderate negative,very strong negative
1196,19.0,2.0,20.0,-0.29544548500526524,-0.5440339730871676,weak negative,strong negative
1197,19.0,2.0,21.0,-0.23556529125322132,-0.23877867695987975,weak negative,weak negative
1198,19.0,2.0,22.0,-0.046842233660082916,0.05095599960777336,weak negative,weak positive
1199,19.0,2.0,23.0,-0.031043908827312255,0.25335349447779243,weak negative,weak positive
1200,20.0,2.0,0.0,-0.030052463781671424,0.3702343254408297,weak negative,moderate positive
1201,20.0,2.0,1.0,-0.05307755403741943,0.1893417641150029,weak negative,weak positive
1202,20.0,2.0,2.0,-0.04151649712366273,0.12956746218243842,weak negative,weak positive
1203,20.0,2.0,3.0,-0.21780232175445274,-0.08309342259507037,weak negative,weak negative
1204,20.0,2.0,4.0,-0.2626777488240787,-0.6544511944326763,weak negative,strong negative
1205,20.0,2.0,5.0,-0.4117813252099094,-0.8187649214885113,moderate negative,very strong negative
1206,20.0,2.0,6.0,-0.4367643778437911,-0.7033289867462232,moderate negative,very strong negative
1207,20.0,2.0,7.0,0.3821555875653018,0.7047835281848457,moderate positive,very strong positive
1208,20.0,2.0,8.0,-0.37333613306266833,-0.6959163295201498,moderate negative,strong negative
1209,20.0,2.0,9.0,0.3447336281116036,0.6592563358008149,moderate positive,strong positive
1210,20.0,2.0,10.0,0.2843768020115396,0.6629374147132139,weak positive,strong positive
1211,20.0,2.0,11.0,0.16749332504461695,0.6272073667641747,weak positive,strong positive
1212,20.0,2.0,12.0,-0.18285215194031484,-0.6923778064819636,weak negative,strong negative
1213,20.0,2.0,13.0,-0.20623996974046588,-0.7776676188871594,weak negative,very strong negative
1214,20.0,2.0,14.0,-0.20060459983505172,-0.8509321381303486,weak negative,very strong negative
1215,20.0,2.0,15.0,-0.243908143275216,-0.8137715531640337,weak negative,very strong negative
1216,20.0,2.0,16.0,-0.29347542627318635,-0.9270931142188599,weak negative,very strong negative
1217,20.0,2.0,17.0,-0.410156086812163,-0.848700164923911,moderate negative,very strong negative
1218,20.0,2.0,18.0,-0.2420000901112889,-0.8522303772276127,weak negative,very strong negative
1219,20.0,2.0,19.0,-0.25564656317744794,-0.832721222541189,weak negative,very strong negative
1220,20.0,2.0,20.0,-0.19057653077510844,-0.6681392920996814,weak negative,strong negative
1221,20.0,2.0,21.0,-0.25184606354443817,-0.36804900095744597,weak negative,moderate negative
1222,20.0,2.0,22.0,-0.23941911282004227,-0.0938514818934188,weak negative,weak negative
1223,20.0,2.0,23.0,0.07872979980699163,0.24920794863293788,weak positive,weak positive
1224,21.0,2.0,0.0,0.11618632571566218,0.4419986481962061,weak positive,moderate positive
1225,21.0,2.0,1.0,0.0652668525722126,0.3699669974009375,weak positive,moderate positive
1226,21.0,2.0,2.0,0.1159403232320349,0.13883207665134104,weak positive,weak positive
1227,21.0,2.0,3.0,0.011474892917524404,-0.00928273326057244,weak positive,weak negative
1228,21.0,2.0,4.0,-0.20792932791252647,-0.29784262645569404,weak negative,weak negative
1229,21.0,2.0,5.0,-0.32280420000752597,-0.4260654232010782,moderate negative,moderate negative
1230,21.0,2.0,6.0,-0.3936519838187873,-0.42967858356733873,moderate negative,moderate negative
1231,21.0,2.0,7.0,-0.4585486501354953,-0.3979274398143431,moderate negative,moderate negative
1232,21.0,2.0,8.0,-0.46063400891163475,-0.3706151904849132,moderate negative,moderate negative
1233,21.0,2.0,9.0,-0.4385861066592452,-0.443689372767522,moderate negative,moderate negative
1234,21.0,2.0,10.0,0.4927385963102553,0.532392015353433,moderate positive,strong positive
1235,21.0,2.0,11.0,-0.48184151191121316,-0.532116689504825,moderate negative,strong negative
1236,21.0,2.0,12.0,0.5050555788412522,0.5083472004570861,strong positive,strong positive
1237,21.0,2.0,13.0,-0.5307157712953485,-0.5051486691637628,strong negative,strong negative
1238,21.0,2.0,14.0,-0.6182409672256067,-0.5312667400343509,strong negative,strong negative
1239,21.0,2.0,15.0,0.5795878257763968,0.5011548396843633,strong positive,strong positive
1240,21.0,2.0,16.0,0.6790873035589987,0.5887496973187629,strong positive,strong positive
1241,21.0,2.0,17.0,0.5959781454472854,0.6310286956851069,strong positive,strong positive
1242,21.0,2.0,18.0,0.5923415652623716,0.5751251450454362,strong positive,strong positive
1243,21.0,2.0,19.0,0.5473841719393601,0.5369788072274906,strong positive,strong positive
1244,21.0,2.0,20.0,0.4945500348515256,0.40274191760124445,moderate positive,moderate positive
1245,21.0,2.0,21.0,0.33633949989648937,0.11651215934617049,moderate positive,weak positive
1246,21.0,2.0,22.0,-0.21737603295761915,0.03846953190129321,weak negative,weak positive
1247,21.0,2.0,23.0,0.15226101664374797,-0.3103805359094689,weak positive,moderate negative
1248,22.0,2.0,0.0,0.08067429030051515,-0.5138430968971205,weak positive,strong negative
1249,22.0,2.0,1.0,0.07507370247450013,-0.5206111278361247,weak positive,strong negative
1250,22.0,2.0,2.0,0.09096509471791894,-0.3763434803908615,weak positive,moderate negative
1251,22.0,2.0,3.0,0.13393574993311191,-0.12679259932589693,weak positive,weak negative
1252,22.0,2.0,4.0,0.20664547785406803,-0.0372726673391738,weak positive,weak negative
1253,22.0,2.0,5.0,0.24946112355021993,0.10000282923562254,weak positive,weak positive
1254,22.0,2.0,6.0,0.3169063141677604,0.11311738568990617,moderate positive,weak positive
1255,22.0,2.0,7.0,0.3073081871675281,0.18373508211933032,moderate positive,weak positive
1256,22.0,2.0,8.0,0.3994036896422205,0.266990550252104,moderate positive,weak positive
1257,22.0,2.0,9.0,0.39115382415537014,0.35743594697324443,moderate positive,moderate positive
1258,22.0,2.0,10.0,-0.3614131507816428,-0.3446247003710437,moderate negative,moderate negative
1259,22.0,2.0,11.0,-0.29507964333813846,-0.46748251201829416,weak negative,moderate negative
1260,22.0,2.0,12.0,-0.24714933524302873,-0.4896337757756775,weak negative,moderate negative
1261,22.0,2.0,13.0,-0.19062576552253338,-0.38604995328468067,weak negative,moderate negative
1262,22.0,2.0,14.0,0.21225675418014736,0.41222715135535126,weak positive,moderate positive
1263,22.0,2.0,15.0,-0.20108042925188657,-0.32100853936697316,weak negative,moderate negative
1264,22.0,2.0,16.0,-0.26212303897062494,-0.20133946079695844,weak negative,weak negative
1265,22.0,2.0,17.0,-0.38927615029488427,-0.4550108794754876,moderate negative,moderate negative
1266,22.0,2.0,18.0,-0.3914956101731848,-0.41828681901111553,moderate negative,moderate negative
1267,22.0,2.0,19.0,-0.3431358576521751,-0.30325630474563253,moderate negative,moderate negative
1268,22.0,2.0,20.0,-0.2684851123071822,-0.2710180554145618,weak negative,weak negative
1269,22.0,2.0,21.0,-0.23589213224328964,-0.3102238061969339,weak negative,moderate negative
1270,22.0,2.0,22.0,-0.20956719865479864,-0.16119531958048716,weak negative,weak negative
1271,22.0,2.0,23.0,-0.17609656650781613,0.3430331160527299,weak negative,moderate positive
1272,23.0,2.0,0.0,-0.13729839177607076,0.5372673923062095,weak negative,strong positive
1273,23.0,2.0,1.0,-0.1284567819173021,0.4085719128177329,weak negative,moderate positive
1274,23.0,2.0,2.0,-0.20234737116506582,0.21189283796775404,weak negative,weak positive
1275,23.0,2.0,3.0,-0.23286629093455194,-0.0961732054633472,weak negative,weak negative
1276,23.0,2.0,4.0,-0.1851053228632563,-0.019055530083813124,weak negative,weak negative
1277,23.0,2.0,5.0,-0.12163713182214042,0.09589621260160991,weak negative,weak positive
1278,23.0,2.0,6.0,-0.10007983989397534,0.11705260841141729,weak negative,weak positive
1279,23.0,2.0,7.0,-0.14242129048156968,0.04031576255466798,weak negative,weak positive
1280,23.0,2.0,8.0,0.13234270793557615,-0.024062263147313273,weak positive,weak negative
1281,23.0,2.0,9.0,0.13224089814409076,0.08612615132297603,weak positive,weak positive
1282,23.0,2.0,10.0,0.0995421555609787,0.05731978201966289,weak positive,weak positive
1283,23.0,2.0,11.0,0.031841696564519684,-0.006343035855060394,weak positive,weak negative
1284,23.0,2.0,12.0,-0.09128269922129265,-0.09625944175537375,weak negative,weak negative
1285,23.0,2.0,13.0,-0.24968760257262962,-0.11718150298862906,weak negative,weak negative
1286,23.0,2.0,14.0,0.17120902471015714,0.10415408182390475,weak positive,weak positive
1287,23.0,2.0,15.0,0.10178774298225465,0.08121500638200346,weak positive,weak positive
1288,23.0,2.0,16.0,0.002387810327555126,-0.0959503802281699,weak positive,weak negative
1289,23.0,2.0,17.0,-0.10140870975478321,-0.3965052622662696,weak negative,moderate negative
1290,23.0,2.0,18.0,-0.09655598053341335,-0.3760319424047738,weak negative,moderate negative
1291,23.0,2.0,19.0,0.01265024440272644,0.21045329891141581,weak positive,weak positive
1292,23.0,2.0,20.0,0.04307031621138696,0.06651336149765957,weak positive,weak positive
1293,23.0,2.0,21.0,0.0270714087178848,-0.1317897806652383,weak positive,weak negative
1294,23.0,2.0,22.0,0.19651076154623742,0.1598774201770983,weak positive,weak positive
1295,23.0,2.0,23.0,0.1826387297747017,0.43159753509884036,weak positive,moderate positive
1296,24.0,2.0,0.0,0.2532658880838953,0.6078563825083163,weak positive,strong positive
1297,24.0,2.0,1.0,0.2862713144594021,0.6436161868603798,weak positive,strong positive
1298,24.0,2.0,2.0,0.3157301550231128,0.5934148811231823,moderate positive,strong positive
1299,24.0,2.0,3.0,0.296740547872468,0.48024975853931456,weak positive,moderate positive
1300,24.0,2.0,4.0,0.3061671303500312,0.5827654351036525,moderate positive,strong positive
1301,24.0,2.0,5.0,0.34239526392537756,0.6660415882361679,moderate positive,strong positive
1302,24.0,2.0,6.0,0.3411391106897077,0.7522759603061384,moderate positive,very strong positive
1303,24.0,2.0,7.0,0.3585885818453126,0.7524204871829249,moderate positive,very strong positive
1304,24.0,2.0,8.0,0.30990907119851085,0.7873845538254786,moderate positive,very strong positive
1305,24.0,2.0,9.0,0.233756710287443,0.7817932368663166,weak positive,very strong positive
1306,24.0,2.0,10.0,0.3027907407367899,0.8146638856432429,moderate positive,very strong positive
1307,24.0,2.0,11.0,0.23492325341821346,0.7431241458295372,weak positive,very strong positive
1308,24.0,2.0,12.0,0.19997354097503905,0.6817776758021308,weak positive,strong positive
1309,24.0,2.0,13.0,0.32022080894074745,0.6233090562744142,moderate positive,strong positive
1310,24.0,2.0,14.0,0.3167057882331187,0.6092002105667828,moderate positive,strong positive
1311,24.0,2.0,15.0,0.3025751604334349,0.5355285387427692,moderate positive,strong positive
1312,24.0,2.0,16.0,0.16336384559185757,0.2620051380248244,weak positive,weak positive
1313,24.0,2.0,17.0,-0.065615477293056,0.03391476601505439,weak negative,weak positive
1314,24.0,2.0,18.0,0.5655994882878296,0.6701551996152844,strong positive,strong positive
1315,24.0,2.0,19.0,0.5838007967542611,0.682508563855453,strong positive,strong positive
1316,24.0,2.0,20.0,0.6378715876616963,0.7044740799588907,strong positive,very strong positive
1317,24.0,2.0,21.0,0.16022703234034444,0.280149225148553,weak positive,weak positive
1318,24.0,2.0,22.0,0.24182645147930082,0.26147920872982994,weak positive,weak positive
1319,24.0,2.0,23.0,0.20313429157690482,0.3801010990032907,weak positive,moderate positive
1320,25.0,2.0,0.0,0.19353623840432096,0.4654266172096091,weak positive,moderate positive
1321,25.0,2.0,1.0,0.1926301496832459,0.497645791174259,weak positive,moderate positive
1322,25.0,2.0,2.0,0.11098039778214672,0.48580371943625056,weak positive,moderate positive
1323,25.0,2.0,3.0,-0.04977863301123234,0.38233252405771456,weak negative,moderate positive
1324,25.0,2.0,4.0,-0.11561493511972365,0.20465617638497066,weak negative,weak positive
1325,25.0,2.0,5.0,-0.17343758261067746,0.03496193259809449,weak negative,weak positive
1326,25.0,2.0,6.0,-0.2044078227823654,0.048910093496096374,weak negative,weak positive
1327,25.0,2.0,7.0,-0.19134317619539734,0.002801179228419659,weak negative,weak positive
1328,25.0,2.0,8.0,-0.30648828173817566,0.013061285120627486,moderate negative,weak positive
1329,25.0,2.0,9.0,-0.29223030607217526,0.0656334036673496,weak negative,weak positive
1330,25.0,2.0,10.0,-0.22076056932015942,0.17168745007722505,weak negative,weak positive
1331,25.0,2.0,11.0,-0.1132006612398247,0.16941994010320277,weak negative,weak positive
1332,25.0,2.0,12.0,-0.08147307017924696,0.0068047179456254825,weak negative,weak positive
1333,25.0,2.0,13.0,-0.07263034696050437,0.0777711720224232,weak negative,weak positive
1334,25.0,2.0,14.0,-0.11785088899733076,-0.011732735885887136,weak negative,weak negative
1335,25.0,2.0,15.0,-0.13599637848351148,-0.06877332708231698,weak negative,weak negative
1336,25.0,2.0,16.0,-0.28902116365633357,-0.4242160868237387,weak negative,moderate negative
1337,25.0,2.0,17.0,-0.4305255834874006,-0.6086459332604512,moderate negative,strong negative
1338,25.0,2.0,18.0,-0.3956121815708497,-0.5705653261313057,moderate negative,strong negative
1339,25.0,2.0,19.0,-0.21145775272424144,-0.3838986317606028,weak negative,moderate negative
1340,25.0,2.0,20.0,-0.11779209459243417,-0.04480387828108236,weak negative,weak negative
1341,25.0,2.0,21.0,-0.03131410644520782,0.3447861258902697,weak negative,moderate positive
1342,25.0,2.0,22.0,-0.1333949476841259,0.4698554119054016,weak negative,moderate positive
1343,25.0,2.0,23.0,-0.008466895405546904,0.5864342383055231,weak negative,strong positive
1344,26.0,2.0,0.0,-0.021030220336912153,0.5152640726601121,weak negative,strong positive
1345,26.0,2.0,1.0,-0.1600871078547031,0.4367507520683063,weak negative,moderate positive
1346,26.0,2.0,2.0,-0.33847034290306416,0.3447923823299411,moderate negative,moderate positive
1347,26.0,2.0,3.0,-0.3935498014060827,0.20522698062825417,moderate negative,weak positive
1348,26.0,2.0,4.0,-0.5132593723153759,-0.35453926339801245,strong negative,moderate negative
1349,26.0,2.0,5.0,-0.6559952306114958,-0.923775324477611,strong negative,very strong negative
1350,26.0,2.0,6.0,-0.6774633564618096,-0.9485499868053615,strong negative,very strong negative
1351,26.0,2.0,7.0,-0.666134002091344,-0.949390789109438,strong negative,very strong negative
1352,26.0,2.0,8.0,-0.6673935419193245,-0.9514184804115133,strong negative,very strong negative
1353,26.0,2.0,9.0,-0.688341827961451,-0.9332715886503966,strong negative,very strong negative
1354,26.0,2.0,10.0,-0.6903676438083091,-0.9168427524221907,strong negative,very strong negative
1355,26.0,2.0,11.0,-0.686340779216283,-0.8727531882976001,strong negative,very strong negative
1356,26.0,2.0,12.0,-0.6219984179483318,-0.8441029549546284,strong negative,very strong negative
1357,26.0,2.0,13.0,-0.6450231107774775,-0.8664973887965199,strong negative,very strong negative
1358,26.0,2.0,14.0,-0.6290655663669465,-0.8662044475901085,strong negative,very strong negative
1359,26.0,2.0,15.0,-0.6188356851619774,-0.8386017321560938,strong negative,very strong negative
1360,26.0,2.0,16.0,-0.6564616063602079,-0.8476308893228988,strong negative,very strong negative
1361,26.0,2.0,17.0,-0.6611417333253964,-0.8361911704438166,strong negative,very strong negative
1362,26.0,2.0,18.0,-0.7016925669415031,-0.8283568156484227,very strong negative,very strong negative
1363,26.0,2.0,19.0,-0.6774552872122956,-0.7682206063948913,strong negative,very strong negative
1364,26.0,2.0,20.0,-0.6435384520780995,-0.6448079995036771,strong negative,strong negative
1365,26.0,2.0,21.0,-0.5835564600432573,-0.2966589955521346,strong negative,weak negative
1366,26.0,2.0,22.0,-0.46880153641456584,0.11482098795169006,moderate negative,weak positive
1367,26.0,2.0,23.0,-0.33201954702849656,0.4157729436803107,moderate negative,moderate positive
1368,27.0,2.0,0.0,-0.32745053171781585,0.40757498188615593,moderate negative,moderate positive
1369,27.0,2.0,1.0,-0.3303914483220234,0.30011466625138716,moderate negative,moderate positive
1370,27.0,2.0,2.0,-0.3519176873847336,0.29530382368463637,moderate negative,weak positive
1371,27.0,2.0,3.0,-0.3575391602727548,0.1740270307380459,moderate negative,weak positive
1372,27.0,2.0,4.0,-0.4240631238802562,-0.17967890433093073,moderate negative,weak negative
1373,27.0,2.0,5.0,-0.4716062657340319,-0.41524504921917765,moderate negative,moderate negative
1374,27.0,2.0,6.0,-0.49624339440715387,-0.4242848736043835,moderate negative,moderate negative
1375,27.0,2.0,7.0,-0.5216361038626525,-0.42157353524874974,strong negative,moderate negative
1376,27.0,2.0,8.0,-0.5464186626733537,-0.40546614661040903,strong negative,moderate negative
1377,27.0,2.0,9.0,-0.5505373170440253,-0.16572321873215012,strong negative,weak negative
1378,27.0,2.0,10.0,-0.5905196395785164,-0.4345850875109952,strong negative,moderate negative
1379,27.0,2.0,11.0,-0.6343479487813805,-0.39492581238357305,strong negative,moderate negative
1380,27.0,2.0,12.0,-0.6357909760473122,-0.3756215466852193,strong negative,moderate negative
1381,27.0,2.0,13.0,-0.13172052315633317,-0.3993197764498311,weak negative,moderate negative
1382,27.0,2.0,14.0,-0.6596634678876283,-0.4173180304529105,strong negative,moderate negative
1383,27.0,2.0,15.0,-0.6416852753076759,-0.40436157290411234,strong negative,moderate negative
1384,27.0,2.0,16.0,-0.6476012984876734,-0.5405650673375728,strong negative,strong negative
1385,27.0,2.0,17.0,-0.659366922961269,-0.6451710512862691,strong negative,strong negative
1386,27.0,2.0,18.0,-0.6460940871132629,-0.6597141722325628,strong negative,strong negative
