,date,month,hour,covariance_value_with_DK1,covariance_value_with_DK2,strength_with_DK1,strength_with_DK2
1637,10.0,3.0,5.0,-0.3838220413774813,-0.8090589101524979,moderate negative,very strong negative
1638,10.0,3.0,6.0,-0.3886781872658756,-0.7994905037533523,moderate negative,very strong negative
1639,10.0,3.0,7.0,-0.3231763493981078,-0.7760804434647449,moderate negative,very strong negative
1640,10.0,3.0,8.0,-0.24109338785163636,-0.7066963366689796,weak negative,very strong negative
1641,10.0,3.0,9.0,-0.21750630730027753,-0.5961166135262914,weak negative,strong negative
1642,10.0,3.0,10.0,-0.20505739535119266,-0.5491459429443071,weak negative,strong negative
1643,10.0,3.0,11.0,-0.18843777807110254,-0.5979671277928443,weak negative,strong negative
1644,10.0,3.0,12.0,-0.15332961348882768,-0.5445504021763438,weak negative,strong negative
1645,10.0,3.0,13.0,-0.17390790916662285,-0.5759347077126931,weak negative,strong negative
1646,10.0,3.0,14.0,-0.20007976583423143,-0.634566239625002,weak negative,strong negative
1647,10.0,3.0,15.0,-0.18471267222322008,-0.6897761774089629,weak negative,strong negative
1648,10.0,3.0,16.0,-0.1404314488719424,-0.5480707078112756,weak negative,strong negative
1649,10.0,3.0,17.0,-0.035269101649221174,-0.24285348439078797,weak negative,weak negative
1650,10.0,3.0,18.0,-0.02361738931156243,-0.11034160230001397,weak negative,weak negative
1651,10.0,3.0,19.0,-0.03547521233624619,-0.18469461986093644,weak negative,weak negative
1652,10.0,3.0,20.0,-0.06899474645234493,-0.16874257647612617,weak negative,weak negative
1653,10.0,3.0,21.0,-0.1122613933402242,-0.30636597571139096,weak negative,moderate negative
1654,10.0,3.0,22.0,-0.1640046405471331,-0.48453282909659445,weak negative,moderate negative
1655,10.0,3.0,23.0,-0.10376662987934987,-0.7069682734370903,weak negative,very strong negative
1656,11.0,3.0,0.0,-0.11607790325274056,-0.6710617294834047,weak negative,strong negative
1657,11.0,3.0,1.0,-0.12881834392153982,-0.6410048788011746,weak negative,strong negative
1658,11.0,3.0,2.0,-0.016912331935924632,-0.5626357657858925,weak negative,strong negative
1659,11.0,3.0,3.0,0.06903304249606884,-0.3732596050336001,weak positive,moderate negative
1660,11.0,3.0,4.0,0.11036754922090666,-0.25457336944734116,weak positive,weak negative
1661,11.0,3.0,5.0,0.1647328865257111,-0.17392607719349473,weak positive,weak negative
1662,11.0,3.0,6.0,0.1938775860955713,-0.1649414572895937,weak positive,weak negative
1663,11.0,3.0,7.0,0.24123408984163158,-0.13309274645451108,weak positive,weak negative
1664,11.0,3.0,8.0,0.32154691953841935,-0.010655281398716243,moderate positive,weak negative
1665,11.0,3.0,9.0,0.362279037871788,0.07193743920267609,moderate positive,weak positive
1666,11.0,3.0,10.0,0.3591518394826113,0.21389452857830088,moderate positive,weak positive
1667,11.0,3.0,11.0,0.30559600775854484,0.24899261823066637,moderate positive,weak positive
1668,11.0,3.0,12.0,0.2542739666546859,0.2959036690747663,weak positive,weak positive
1669,11.0,3.0,13.0,0.27486617071579234,0.3019083783564128,weak positive,moderate positive
1670,11.0,3.0,14.0,0.182152294219603,0.2766948638724334,weak positive,weak positive
1671,11.0,3.0,15.0,0.15261127313864128,0.15176779434434134,weak positive,weak positive
1672,11.0,3.0,16.0,0.14148821163109837,0.18412152904887802,weak positive,weak positive
1673,11.0,3.0,17.0,0.1698973701331868,0.4246226466828326,weak positive,moderate positive
1674,11.0,3.0,18.0,0.23064119100483688,0.5978796555974059,weak positive,strong positive
1675,11.0,3.0,19.0,0.20972609949151833,0.576888538718556,weak positive,strong positive
1676,11.0,3.0,20.0,0.13420630957843474,0.2577958381359079,weak positive,weak positive
1677,11.0,3.0,21.0,-0.002079095766492553,-0.15356417570977088,weak negative,weak negative
1678,11.0,3.0,22.0,-0.106431123694542,-0.41875587794478675,weak negative,moderate negative
1679,11.0,3.0,23.0,-0.13418336178198015,-0.6706992343404734,weak negative,strong negative
1680,12.0,3.0,0.0,-0.15350844363094424,-0.6887898403025381,weak negative,strong negative
1681,12.0,3.0,1.0,0.007600326408244401,-0.6200320697005357,weak positive,strong negative
1682,12.0,3.0,2.0,0.013330204059734146,-0.5848411435737386,weak positive,strong negative
1683,12.0,3.0,3.0,0.12455597726916902,-0.27934275078112614,weak positive,weak negative
1684,12.0,3.0,4.0,0.33011818391820413,0.3890144725212554,moderate positive,moderate positive
1685,12.0,3.0,5.0,0.4827662905798187,0.7368441043444993,moderate positive,very strong positive
1686,12.0,3.0,6.0,0.5401289722416436,0.8314690389370472,strong positive,very strong positive
1687,12.0,3.0,7.0,0.5615702279109717,0.8035932283431888,strong positive,very strong positive
1688,12.0,3.0,8.0,0.5716994514439481,0.8143983060841082,strong positive,very strong positive
1689,12.0,3.0,9.0,0.6175274042449534,0.8483641462453417,strong positive,very strong positive
1690,12.0,3.0,10.0,0.6099291001273204,0.8259703719037892,strong positive,very strong positive
1691,12.0,3.0,11.0,0.6086568316609012,0.8328527986700986,strong positive,very strong positive
1692,12.0,3.0,12.0,0.5769503982507721,0.827896552040952,strong positive,very strong positive
1693,12.0,3.0,13.0,0.583722352565243,0.865877267255684,strong positive,very strong positive
1694,12.0,3.0,14.0,0.5196455911939977,0.8870753008893044,strong positive,very strong positive
1695,12.0,3.0,15.0,0.5064216194270642,0.9257963953804736,strong positive,very strong positive
1696,12.0,3.0,16.0,0.5575728996662097,0.8789704193591208,strong positive,very strong positive
1697,12.0,3.0,17.0,0.5264288764851773,0.8817275151832058,strong positive,very strong positive
1698,12.0,3.0,18.0,0.49244005240207556,0.8503246321968645,moderate positive,very strong positive
1699,12.0,3.0,19.0,0.4287189101149815,0.8410914916083165,moderate positive,very strong positive
1700,12.0,3.0,20.0,0.335850058549123,0.7909020113744021,moderate positive,very strong positive
1701,12.0,3.0,21.0,0.29343774152400703,0.4259609761379886,weak positive,moderate positive
1702,12.0,3.0,22.0,0.26356560736526324,0.2082183939479061,weak positive,weak positive
1703,12.0,3.0,23.0,0.11454857553696762,-0.3876814604820564,weak positive,moderate negative
1704,13.0,3.0,0.0,-0.06301068046998232,-0.524664904601722,weak negative,strong negative
1705,13.0,3.0,1.0,-0.08007642670457621,-0.4817726249974051,weak negative,moderate negative
1706,13.0,3.0,2.0,-0.038244154753192094,-0.3313789535016506,weak negative,moderate negative
1707,13.0,3.0,3.0,0.0005472844321487425,0.05716191980016379,weak positive,weak positive
1708,13.0,3.0,4.0,0.003117991407303289,0.5604698480210375,weak positive,strong positive
1709,13.0,3.0,5.0,0.17067560140660204,0.6294673286577964,weak positive,strong positive
1710,13.0,3.0,6.0,0.38916994392331866,0.6418630443861042,moderate positive,strong positive
1711,13.0,3.0,7.0,0.40291206736335194,0.6525313426433281,moderate positive,strong positive
1712,13.0,3.0,8.0,0.3632655380273634,0.6444962398710357,moderate positive,strong positive
1713,13.0,3.0,9.0,0.3366256241166169,0.6864830925266825,moderate positive,strong positive
1714,13.0,3.0,10.0,0.2140163928892836,0.6162769980507454,weak positive,strong positive
1715,13.0,3.0,11.0,-0.16717074656329842,-0.680475997465108,weak negative,strong negative
1716,13.0,3.0,12.0,-0.114143906720658,-0.6736176237870234,weak negative,strong negative
1717,13.0,3.0,13.0,-0.12186243185393736,-0.7004926333809646,weak negative,very strong negative
1718,13.0,3.0,14.0,0.11734535455092743,0.7763174366221937,weak positive,very strong positive
1719,13.0,3.0,15.0,-0.15118919482547494,-0.8168275882397645,weak negative,very strong negative
1720,13.0,3.0,16.0,0.2912728240238729,0.8849425847890846,weak positive,very strong positive
1721,13.0,3.0,17.0,0.27407416390310024,0.9248310358785894,weak positive,very strong positive
1722,13.0,3.0,18.0,0.2478877146796724,0.8893250660778265,weak positive,very strong positive
1723,13.0,3.0,19.0,0.19775986483100882,0.8021421959118937,weak positive,very strong positive
1724,13.0,3.0,20.0,0.16714442408400354,0.746698024432336,weak positive,very strong positive
1725,13.0,3.0,21.0,0.0754421231066682,0.5531433833200977,weak positive,strong positive
1726,13.0,3.0,22.0,0.056064131849996035,0.4123877112807129,weak positive,moderate positive
1727,13.0,3.0,23.0,0.0757497831519362,0.1351999876242837,weak positive,weak positive
1728,14.0,3.0,0.0,-0.00668557882330878,-0.15256707725994967,weak negative,weak negative
1729,14.0,3.0,1.0,-0.020359454474292382,-0.1079677487674853,weak negative,weak negative
1730,14.0,3.0,2.0,-0.03749688164312742,0.10828584411305267,weak negative,weak positive
1731,14.0,3.0,3.0,0.023516680773371434,0.42297454719645255,weak positive,moderate positive
1732,14.0,3.0,4.0,0.19854642471218636,0.4301065782999781,weak positive,moderate positive
1733,14.0,3.0,5.0,0.3520228573355555,0.2928483090279564,moderate positive,weak positive
1734,14.0,3.0,6.0,0.3975927449486176,0.33202922433380866,moderate positive,moderate positive
1735,14.0,3.0,7.0,0.4007056191087296,0.3677325972900769,moderate positive,moderate positive
1736,14.0,3.0,8.0,0.3675998156918777,0.3876530752791739,moderate positive,moderate positive
1737,14.0,3.0,9.0,0.3689364253460473,0.3496784058333666,moderate positive,moderate positive
1738,14.0,3.0,10.0,0.37823376083619864,0.37736981691596966,moderate positive,moderate positive
1739,14.0,3.0,11.0,-0.21876161268314648,-0.4349411585233357,weak negative,moderate negative
1740,14.0,3.0,12.0,0.19869596863567673,0.5267844460262201,weak positive,strong positive
1741,14.0,3.0,13.0,0.20396960801958408,0.5289115296467988,weak positive,strong positive
1742,14.0,3.0,14.0,-0.28571220270965925,-0.5154235227078963,weak negative,strong negative
1743,14.0,3.0,15.0,-0.38162634273290386,-0.5404995368579363,moderate negative,strong negative
1744,14.0,3.0,16.0,0.4001877370083947,0.5779423283777131,moderate positive,strong positive
1745,14.0,3.0,17.0,0.5093390448537032,0.7010324733479268,strong positive,very strong positive
1746,14.0,3.0,18.0,0.4381015336898381,0.6762714113570942,moderate positive,strong positive
1747,14.0,3.0,19.0,0.18386292457276715,0.6627279202141423,weak positive,strong positive
1748,14.0,3.0,20.0,0.1320036207606889,0.40464304429916353,weak positive,moderate positive
1749,14.0,3.0,21.0,0.11263925712653394,0.3268896334632528,weak positive,moderate positive
1750,14.0,3.0,22.0,0.1699659627250554,0.11682977552784948,weak positive,weak positive
1751,14.0,3.0,23.0,-0.08739917223623639,-0.3837689582495258,weak negative,moderate negative
1752,15.0,3.0,0.0,-0.13631872222511165,-0.45062741424448954,weak negative,moderate negative
1753,15.0,3.0,1.0,-0.15405872402243076,-0.3489171884852855,weak negative,moderate negative
1754,15.0,3.0,2.0,-0.14969400338325878,-0.289299660759974,weak negative,weak negative
1755,15.0,3.0,3.0,-0.1490102938656937,-0.06523714064345924,weak negative,weak negative
1756,15.0,3.0,4.0,-0.04361460017484997,0.0367707451797218,weak negative,weak positive
1757,15.0,3.0,5.0,0.08786249876929059,0.041830377670359596,weak positive,weak positive
1758,15.0,3.0,6.0,0.1005580022108416,0.0895346127958126,weak positive,weak positive
1759,15.0,3.0,7.0,0.20800625615025187,0.22419197124414675,weak positive,weak positive
1760,15.0,3.0,8.0,0.24659086457788387,0.3016900552020725,weak positive,moderate positive
1761,15.0,3.0,9.0,0.32263963585397587,0.39876112390195195,moderate positive,moderate positive
1762,15.0,3.0,10.0,0.2460989353923153,0.49585822514734523,weak positive,moderate positive
1763,15.0,3.0,11.0,0.3147954838644624,0.49841209678907344,moderate positive,moderate positive
1764,15.0,3.0,12.0,0.27883260410837324,0.5419308451342429,weak positive,strong positive
1765,15.0,3.0,13.0,0.3076985937262352,0.5260291167988109,moderate positive,strong positive
1766,15.0,3.0,14.0,0.1110486942611679,0.5908231155707776,weak positive,strong positive
1767,15.0,3.0,15.0,0.016834351708508832,0.5914666670293869,weak positive,strong positive
1768,15.0,3.0,16.0,0.08637404608277499,0.5325989960876892,weak positive,strong positive
1769,15.0,3.0,17.0,0.13433385629149122,0.6193712396101617,weak positive,strong positive
1770,15.0,3.0,18.0,0.1257331977279743,0.497175008018121,weak positive,moderate positive
1771,15.0,3.0,19.0,0.07596845574614602,0.4760181362200935,weak positive,moderate positive
1772,15.0,3.0,20.0,0.09957854707644834,0.5593187215080888,weak positive,strong positive
1773,15.0,3.0,21.0,0.18383477029919185,0.6589216994945906,weak positive,strong positive
1774,15.0,3.0,22.0,0.10524923348123505,0.5079473502425331,weak positive,strong positive
1775,15.0,3.0,23.0,-0.09386007526640672,-0.05808732978655862,weak negative,weak negative
1776,16.0,3.0,0.0,-0.0476968949157453,0.08044217858160699,weak negative,weak positive
1777,16.0,3.0,1.0,0.03657866451052194,0.1950790647327451,weak positive,weak positive
1778,16.0,3.0,2.0,0.041851419220703956,0.23945869389701632,weak positive,weak positive
1779,16.0,3.0,3.0,0.0557489028009647,0.25017583234899154,weak positive,weak positive
1780,16.0,3.0,4.0,0.058695413070669805,0.09988079290995867,weak positive,weak positive
1781,16.0,3.0,5.0,-0.09794737721454244,0.10488648210234483,weak negative,weak positive
1782,16.0,3.0,6.0,0.056477761561865014,-0.09583346696885368,weak positive,weak negative
1783,16.0,3.0,7.0,0.15890750474940926,-0.009934438109085486,weak positive,weak negative
1784,16.0,3.0,8.0,0.09004769312838096,0.09878815467952257,weak positive,weak positive
1785,16.0,3.0,9.0,0.047301975815582986,0.18892983980375708,weak positive,weak positive
1786,16.0,3.0,10.0,0.09741686290873677,0.2944593433679349,weak positive,weak positive
1787,16.0,3.0,11.0,-0.08778919198986979,0.3010508029353372,weak negative,moderate positive
1788,16.0,3.0,12.0,-0.17680033762873076,0.2506983709074812,weak negative,weak positive
1789,16.0,3.0,13.0,-0.19687667583779456,0.17623891458440838,weak negative,weak positive
1790,16.0,3.0,14.0,-0.17363910642787694,0.15565290294537754,weak negative,weak positive
1791,16.0,3.0,15.0,-0.16009344959178232,0.1533183162470404,weak negative,weak positive
1792,16.0,3.0,16.0,0.05650600952876203,0.22875865464546163,weak positive,weak positive
1793,16.0,3.0,17.0,0.05914507728632962,0.3849195676477939,weak positive,moderate positive
1794,16.0,3.0,18.0,0.03313327483562725,0.42309488406910134,weak positive,moderate positive
1795,16.0,3.0,19.0,0.11455554261496428,0.3531585502853365,weak positive,moderate positive
1796,16.0,3.0,20.0,-0.04800493620034019,0.3922268857334299,weak negative,moderate positive
1797,16.0,3.0,21.0,-0.07503291169700155,0.4420996620487528,weak negative,moderate positive
1798,16.0,3.0,22.0,-0.11507126922410321,0.3710117179409728,weak negative,moderate positive
1799,16.0,3.0,23.0,-0.07610265375378428,0.2596555391437065,weak negative,weak positive
1800,17.0,3.0,0.0,-0.09778930461542218,0.20167224465166678,weak negative,weak positive
1801,17.0,3.0,1.0,-0.05007307636200353,0.23354391481570688,weak negative,weak positive
1802,17.0,3.0,2.0,-0.04457736735772688,0.24212798276977118,weak negative,weak positive
1803,17.0,3.0,3.0,-0.02062077596232087,0.27366062001415903,weak negative,weak positive
1804,17.0,3.0,4.0,-0.10765538109653375,0.03565864730829384,weak negative,weak positive
1805,17.0,3.0,5.0,-0.24011082055742744,-0.425181819944447,weak negative,moderate negative
1806,17.0,3.0,6.0,-0.295055394571613,-0.6004422109436133,weak negative,strong negative
1807,17.0,3.0,7.0,-0.21991826480164164,-0.6140602945110925,weak negative,strong negative
1808,17.0,3.0,8.0,-0.06185273495696608,-0.5457390917973792,weak negative,strong negative
1809,17.0,3.0,9.0,-0.04660616726788419,-0.3806478632626164,weak negative,moderate negative
1810,17.0,3.0,10.0,-0.007462350808307497,-0.2004818128876219,weak negative,weak negative
1811,17.0,3.0,11.0,-0.027496935845833487,-0.1615389492308028,weak negative,weak negative
1812,17.0,3.0,12.0,-0.03069961598984318,-0.19171209872556239,weak negative,weak negative
1813,17.0,3.0,13.0,-0.009089179007434084,-0.2615292111529817,weak negative,weak negative
1814,17.0,3.0,14.0,0.028214441858418066,-0.3545134978823685,weak positive,moderate negative
1815,17.0,3.0,15.0,0.1904220958055249,-0.3833760016211476,weak positive,moderate negative
1816,17.0,3.0,16.0,0.2005967736960804,-0.17710728593500388,weak positive,weak negative
1817,17.0,3.0,17.0,0.23524696847004217,0.2063611518172777,weak positive,weak positive
1818,17.0,3.0,18.0,0.27428758042574114,0.36859474856043006,weak positive,moderate positive
1819,17.0,3.0,19.0,0.21616950054659037,0.431229032100016,weak positive,moderate positive
1820,17.0,3.0,20.0,0.2240891129240281,0.3814050546365473,weak positive,moderate positive
1821,17.0,3.0,21.0,0.23619563160722756,0.3216358549265381,weak positive,moderate positive
1822,17.0,3.0,22.0,0.27679212012203774,0.29750304710164127,weak positive,weak positive
1823,17.0,3.0,23.0,0.10525159010349561,0.2593542775774691,weak positive,weak positive
1824,18.0,3.0,0.0,0.16046352395546226,0.3104456179494912,weak positive,moderate positive
1825,18.0,3.0,1.0,0.17509842140052598,0.19646621815728713,weak positive,weak positive
1826,18.0,3.0,2.0,0.13741409491097525,0.2753931206315837,weak positive,weak positive
1827,18.0,3.0,3.0,0.2599114307220833,0.2668114138949135,weak positive,weak positive
1828,18.0,3.0,4.0,0.35131813382991267,0.3841844581650364,moderate positive,moderate positive
1829,18.0,3.0,5.0,0.3901826767875238,0.24020658362923505,moderate positive,weak positive
1830,18.0,3.0,6.0,0.3410450767951857,0.2228448709495222,moderate positive,weak positive
1831,18.0,3.0,7.0,0.3385435126857862,0.27394571532821765,moderate positive,weak positive
1832,18.0,3.0,8.0,0.3342679924321402,0.3847789126605363,moderate positive,moderate positive
1833,18.0,3.0,9.0,0.33765787585275686,0.41423811315096315,moderate positive,moderate positive
1834,18.0,3.0,10.0,0.31432440797023425,0.49906690777475693,moderate positive,moderate positive
1835,18.0,3.0,11.0,0.3379858109320891,0.5443920699698193,moderate positive,strong positive
1836,18.0,3.0,12.0,0.33327962027244923,0.6171405816396923,moderate positive,strong positive
1837,18.0,3.0,13.0,0.33289661923662683,0.6828300491915404,moderate positive,strong positive
1838,18.0,3.0,14.0,0.29781550988112293,0.6834599891446292,weak positive,strong positive
1839,18.0,3.0,15.0,0.3017424106650769,0.6736912757545425,moderate positive,strong positive
1840,18.0,3.0,16.0,0.4183472649661919,0.624732137801304,moderate positive,strong positive
1841,18.0,3.0,17.0,0.4634447293914066,0.714561250647721,moderate positive,very strong positive
1842,18.0,3.0,18.0,0.5109760162632033,0.7903681401187329,strong positive,very strong positive
1843,18.0,3.0,19.0,0.47848482548768867,0.7010144513508887,moderate positive,very strong positive
1844,18.0,3.0,20.0,0.46855339854275735,0.6923887782046796,moderate positive,strong positive
1845,18.0,3.0,21.0,0.3848775727193627,0.5170248407412721,moderate positive,strong positive
1846,18.0,3.0,22.0,0.34364191050916565,0.2461272096235906,moderate positive,weak positive
1847,18.0,3.0,23.0,0.35881920852353266,0.028984216302348972,moderate positive,weak positive
1848,19.0,3.0,0.0,0.37798001120260477,-0.0724933819705924,moderate positive,weak negative
1849,19.0,3.0,1.0,0.3613832212096589,0.053724128292065805,moderate positive,weak positive
1850,19.0,3.0,2.0,0.4097186940717507,0.28801626031362226,moderate positive,weak positive
1851,19.0,3.0,3.0,0.49470043984002415,0.49548357394945886,moderate positive,moderate positive
1852,19.0,3.0,4.0,0.576032693886203,0.7656444013780741,strong positive,very strong positive
1853,19.0,3.0,5.0,0.6533684480728328,0.8336213345355215,strong positive,very strong positive
1854,19.0,3.0,6.0,0.6714728321058087,0.8347496918805678,strong positive,very strong positive
1855,19.0,3.0,7.0,0.6526398949017151,0.7958091407986405,strong positive,very strong positive
1856,19.0,3.0,8.0,0.6145867508071996,0.7726292886090491,strong positive,very strong positive
1857,19.0,3.0,9.0,0.6445949742391615,0.824163671854685,strong positive,very strong positive
1858,19.0,3.0,10.0,0.631837254464372,0.8495575443138753,strong positive,very strong positive
1859,19.0,3.0,11.0,0.6076857357660163,0.8424532487170866,strong positive,very strong positive
1860,19.0,3.0,12.0,0.6495602362072369,0.8356149944411586,strong positive,very strong positive
1861,19.0,3.0,13.0,0.644906478986487,0.8678405351751136,strong positive,very strong positive
1862,19.0,3.0,14.0,0.6293324700167937,0.870802487783533,strong positive,very strong positive
1863,19.0,3.0,15.0,0.6050011339276474,0.8729630668425528,strong positive,very strong positive
1864,19.0,3.0,16.0,0.5988739325958458,0.8716326875538756,strong positive,very strong positive
1865,19.0,3.0,17.0,0.5740143640897797,0.8171975067763471,strong positive,very strong positive
1866,19.0,3.0,18.0,0.6186084736404974,0.8534011340398555,strong positive,very strong positive
1867,19.0,3.0,19.0,0.5881368895715292,0.8454208791865774,strong positive,very strong positive
1868,19.0,3.0,20.0,0.5149646087012016,0.7936853697476406,strong positive,very strong positive
1869,19.0,3.0,21.0,0.41265477909703097,0.6723249744643678,moderate positive,strong positive
1870,19.0,3.0,22.0,0.3620464413315493,0.40161283067999887,moderate positive,moderate positive
1871,19.0,3.0,23.0,0.28611141430535925,0.38292586862622835,weak positive,moderate positive
1872,20.0,3.0,0.0,0.2945875794044395,0.1296502787354008,weak positive,weak positive
1873,20.0,3.0,1.0,0.23039802969608145,-0.03525658373687485,weak positive,weak negative
1874,20.0,3.0,2.0,0.20894312728217293,0.13641363023695763,weak positive,weak positive
1875,20.0,3.0,3.0,0.2393838198539708,0.3850495369521354,weak positive,moderate positive
1876,20.0,3.0,4.0,0.3254608913113855,0.8005263844002808,moderate positive,very strong positive
1877,20.0,3.0,5.0,0.4107760159697875,0.6876036170907457,moderate positive,strong positive
1878,20.0,3.0,6.0,0.4570095805476647,0.6272545411779694,moderate positive,strong positive
1879,20.0,3.0,7.0,0.42431678360512237,0.6271769249662673,moderate positive,strong positive
1880,20.0,3.0,8.0,0.3794038320470807,0.5730264783286061,moderate positive,strong positive
1881,20.0,3.0,9.0,0.36211433595039166,0.5691318122826184,moderate positive,strong positive
1882,20.0,3.0,10.0,0.3717630900906306,0.58836001526623,moderate positive,strong positive
1883,20.0,3.0,11.0,-0.31541534296740226,-0.5049313866166603,moderate negative,strong negative
1884,20.0,3.0,12.0,-0.3262542696930272,-0.40298724722988616,moderate negative,moderate negative
1885,20.0,3.0,13.0,0.3509612523892679,0.38334889427190666,moderate positive,moderate positive
1886,20.0,3.0,14.0,0.3454011742723746,0.30511782966785883,moderate positive,moderate positive
1887,20.0,3.0,15.0,0.25757195263525595,0.2455630490515844,weak positive,weak positive
1888,20.0,3.0,16.0,0.3601394301360321,0.3174836406617335,moderate positive,moderate positive
1889,20.0,3.0,17.0,0.4007649648551296,0.6511620252307548,moderate positive,strong positive
1890,20.0,3.0,18.0,0.4647403957666281,0.8692352571200193,moderate positive,very strong positive
1891,20.0,3.0,19.0,0.453911427410269,0.736733636782986,moderate positive,very strong positive
1892,20.0,3.0,20.0,0.31582221516215947,0.5647221318942917,moderate positive,strong positive
1893,20.0,3.0,21.0,0.25707626525645955,0.4057971039407488,weak positive,moderate positive
1894,20.0,3.0,22.0,0.12654075747729276,0.26898378016280156,weak positive,weak positive
1895,20.0,3.0,23.0,0.10531696478093353,0.013370587499055439,weak positive,weak positive
1896,21.0,3.0,0.0,0.06716373076210874,-0.16731568074453496,weak positive,weak negative
1897,21.0,3.0,1.0,0.09786682855839068,-0.1278339259000495,weak positive,weak negative
1898,21.0,3.0,2.0,0.12201471162088323,-0.019901876363679974,weak positive,weak negative
1899,21.0,3.0,3.0,0.1392226840417754,0.019146444999539478,weak positive,weak positive
1900,21.0,3.0,4.0,0.21326404985397585,0.049821762610817666,weak positive,weak positive
1901,21.0,3.0,5.0,0.356987579460551,0.14410169176168788,moderate positive,weak positive
1902,21.0,3.0,6.0,0.43180692368401064,0.21184333202502165,moderate positive,weak positive
1903,21.0,3.0,7.0,0.41083704801169457,0.2576705803400483,moderate positive,weak positive
1904,21.0,3.0,8.0,0.35790741436225904,0.3291804529350122,moderate positive,moderate positive
1905,21.0,3.0,9.0,0.33008791120515457,0.3508409819840101,moderate positive,moderate positive
1906,21.0,3.0,10.0,0.3179206942710291,0.3623247589534639,moderate positive,moderate positive
1907,21.0,3.0,11.0,-0.2827415313027171,-0.344095064205139,weak negative,moderate negative
1908,21.0,3.0,12.0,-0.24732020353672374,-0.3211170027253683,weak negative,moderate negative
1909,21.0,3.0,13.0,0.3016493121459348,0.3228819994212476,moderate positive,moderate positive
1910,21.0,3.0,14.0,0.2919697569361792,0.2989102030509596,weak positive,weak positive
1911,21.0,3.0,15.0,-0.28977919753699427,-0.29677643342223725,weak negative,weak negative
1912,21.0,3.0,16.0,0.31022446617781235,0.39714291973755694,moderate positive,moderate positive
1913,21.0,3.0,17.0,0.3458668025703292,0.5645983120375179,moderate positive,strong positive
1914,21.0,3.0,18.0,0.4168537632859339,0.6933636965749415,moderate positive,strong positive
1915,21.0,3.0,19.0,0.4297378864838796,0.5878710888616581,moderate positive,strong positive
1916,21.0,3.0,20.0,0.3877745771664623,0.47590094837792873,moderate positive,moderate positive
1917,21.0,3.0,21.0,0.3824433494559106,0.23842976395843182,moderate positive,weak positive
1918,21.0,3.0,22.0,0.32129847997796485,0.12405986718860895,moderate positive,weak positive
1919,21.0,3.0,23.0,0.31187948171901303,-0.5090541414576952,moderate positive,strong negative
1920,22.0,3.0,0.0,0.3005395695838617,-0.48742244081079666,moderate positive,moderate negative
1921,22.0,3.0,1.0,0.28395365914353066,-0.5438901406884169,weak positive,strong negative
1922,22.0,3.0,2.0,0.1306444577022393,-0.45808734284430774,weak positive,moderate negative
1923,22.0,3.0,3.0,0.15668330068616412,-0.04565069986952758,weak positive,weak negative
1924,22.0,3.0,4.0,0.04547394406409744,0.07641944504746957,weak positive,weak positive
1925,22.0,3.0,5.0,0.17188926475107136,0.10299261810573286,weak positive,weak positive
1926,22.0,3.0,6.0,0.12066644340859509,0.15682352717134515,weak positive,weak positive
1927,22.0,3.0,7.0,0.1315933982976904,0.23344634148893423,weak positive,weak positive
1928,22.0,3.0,8.0,0.6071493891288846,0.3319787372596,strong positive,moderate positive
1929,22.0,3.0,9.0,0.22573830741102172,0.31615697598838693,weak positive,moderate positive
1930,22.0,3.0,10.0,0.17080552724949433,0.26970296350060774,weak positive,weak positive
1931,22.0,3.0,11.0,0.09195827244872701,0.2281681329243927,weak positive,weak positive
1932,22.0,3.0,12.0,0.0019003326273098753,0.2132904010619664,weak positive,weak positive
1933,22.0,3.0,13.0,0.04623107340198468,0.22003919568671113,weak positive,weak positive
1934,22.0,3.0,14.0,0.07708177421856321,-0.27091688185846774,weak positive,weak negative
1935,22.0,3.0,15.0,-0.011207293424217335,0.39042019737033035,weak negative,moderate positive
1936,22.0,3.0,16.0,0.09618629895488293,0.4404823685222503,weak positive,moderate positive
1937,22.0,3.0,17.0,0.21668707932917416,0.5862892006813829,weak positive,strong positive
1938,22.0,3.0,18.0,0.17488738828935915,0.6578830274207672,weak positive,strong positive
1939,22.0,3.0,19.0,-0.21701174572841778,-0.563622958417854,weak negative,strong negative
1940,22.0,3.0,20.0,0.1245657782037872,0.40854984669618916,weak positive,moderate positive
1941,22.0,3.0,21.0,0.10447450016759491,0.3230154196718362,weak positive,moderate positive
1942,22.0,3.0,22.0,0.22795987197693035,0.2833867352317798,weak positive,weak positive
1943,22.0,3.0,23.0,0.14629124763094553,-0.13114619593924148,weak positive,weak negative
1944,23.0,3.0,0.0,0.1183781924316209,-0.28019021391846133,weak positive,weak negative
1945,23.0,3.0,1.0,-0.03334472322532439,-0.19473864490459233,weak negative,weak negative
1946,23.0,3.0,2.0,-0.10528849743831797,-0.08392744309019853,weak negative,weak negative
1947,23.0,3.0,3.0,-0.11900912394996688,-0.03293940387843461,weak negative,weak negative
1948,23.0,3.0,4.0,-0.005802284441341676,0.002375499113171267,weak negative,weak positive
1949,23.0,3.0,5.0,-0.06772622927824584,-0.08116098571725092,weak negative,weak negative
1950,23.0,3.0,6.0,0.0006936633665264591,-0.09503881956761723,weak positive,weak negative
1951,23.0,3.0,7.0,0.1005912784760715,0.04480520379945014,weak positive,weak positive
1952,23.0,3.0,8.0,0.11481361980719193,0.036630433390487924,weak positive,weak positive
