,values,date,month,year,hour
306,11810.0,13,1,2021,18
307,8200.0,13,1,2021,19
308,3054.0,13,1,2021,20
309,4620.0,13,1,2021,21
310,2496.0,13,1,2021,22
311,4730.0,13,1,2021,23
312,2506.0,14,1,2021,0
313,4158.0,14,1,2021,1
314,2033.9999999999998,14,1,2021,2
315,4128.0,14,1,2021,3
316,3186.0,14,1,2021,4
317,2632.0,14,1,2021,5
318,4258.0,14,1,2021,6
319,2045.9999999999998,14,1,2021,7
320,11578.0,14,1,2021,8
321,11926.0,14,1,2021,9
322,5548.0,14,1,2021,10
323,3474.0,14,1,2021,11
324,8896.0,14,1,2021,12
325,4254.0,14,1,2021,13
326,4922.0,14,1,2021,14
327,3480.0,14,1,2021,15
328,5630.0,14,1,2021,16
329,8746.0,14,1,2021,17
330,14530.0,14,1,2021,18
331,5094.0,14,1,2021,19
332,3664.0,14,1,2021,20
333,3338.0,14,1,2021,21
334,3248.0,14,1,2021,22
335,3610.0,14,1,2021,23
336,3808.0,15,1,2021,0
337,2854.0,15,1,2021,1
338,3358.0,15,1,2021,2
339,3452.0,15,1,2021,3
340,2844.0,15,1,2021,4
341,3524.0,15,1,2021,5
342,3218.0,15,1,2021,6
343,3422.0,15,1,2021,7
344,10698.0,15,1,2021,8
345,11640.0,15,1,2021,9
346,3774.0,15,1,2021,10
347,3632.0,15,1,2021,11
348,4822.0,15,1,2021,12
349,3416.0,15,1,2021,13
350,4772.0,15,1,2021,14
351,3640.0,15,1,2021,15
352,4132.0,15,1,2021,16
353,8548.0,15,1,2021,17
354,14140.0,15,1,2021,18
355,6484.0,15,1,2021,19
356,3532.0,15,1,2021,20
357,2858.0,15,1,2021,21
358,4148.0,15,1,2021,22
359,3814.0,15,1,2021,23
360,2772.0,16,1,2021,0
361,4046.0000000000005,16,1,2021,1
362,3184.0,16,1,2021,2
363,4834.0,16,1,2021,3
364,2700.0,16,1,2021,4
365,4496.0,16,1,2021,5
366,2992.0,16,1,2021,6
367,3476.0,16,1,2021,7
368,13516.0,16,1,2021,8
369,8464.0,16,1,2021,9
370,4830.0,16,1,2021,10
371,5852.0,16,1,2021,11
372,7034.0,16,1,2021,12
373,4588.0,16,1,2021,13
